id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
ECB_01393,0.494716426607659,-0.427812563830408,0.739675223648785,-0.578378929227922,0.563008316500647,NA,ydcP,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01394,73.291097818296,-1.68916348544306,0.354944613322108,-4.75894948688844,1.94603124438744e-06,0.000239726723917978,yncJ,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01395,0.423187509575739,-1.27036905919091,0.777429046890162,-1.63406431014198,0.102245347818261,NA,ydcQ,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01396,0.641899619661674,-0.860948698318583,0.696735330591963,-1.23568973829288,0.216573913384048,NA,ydcR,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01397,9.48005605760126,-0.616116503932734,0.495655209966914,-1.24303445528972,0.213855136980332,0.362432050720752,ydcS,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01398,2.23222356462052,0.182843955125289,0.496402435419011,0.36833815082102,0.712621108830572,0.80307387393085,ydcT,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01399,2.01948451241161,-0.812163434718188,0.55948105945164,-1.45163705008032,0.146602551168018,0.282733491538321,ydcU,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01400,0.347959470325197,-1.0584750661946,0.792825012456992,-1.33506770039249,0.181854189684028,NA,ydcV,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01401,5.70640090251759,-0.25713530906599,0.561669875523876,-0.45780505644202,0.647092502731681,0.753793926054458,ydcW,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01402,0.0398000914684823,-0.155172124311975,0.635829178342971,-0.244046875477417,0.807194515857603,NA,ydcX,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01403,5.00775804806358,-0.879296058890459,0.438073120731033,-2.00719016364925,0.0447294185802552,0.129649535326004,ydcY,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01404,0.210965832468178,0.3003516869475,0.814351885366536,0.368822977320563,0.712259676831282,NA,ydcZ,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01405,1.17799132826439,-1.3168326312201,0.613940269798613,-2.14488720808631,0.0319618662448429,NA,yncA,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01406,2.72097629951953,-1.20367880894746,0.477423853096727,-2.52119537207873,0.0116956894604966,0.0550856937870197,yncB,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
