"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"287","ydbK","GO:0046872~metal ion binding",6.81431394931065e-06,-3.18260641004872,-1,-5.16657786147664,3.23505777721778e-10,625,5.16657786147664,-71,1,71,"metal ion binding
 padj:0.00000 N( -71/ +1/ 625)","metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"288","glcF","GO:0046914~transition metal ion binding",0.0460192476075917,-2.89467771893986,-1,-1.33706048611375,8.84384501187441e-08,473,1.33706048611375,-1,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"289","pepT","GO:0046914~transition metal ion binding",0.0409878649790402,-2.33598847921728,-1,-1.38734470310263,8.84384501187441e-08,473,1.38734470310263,-2,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"290","cydB","GO:0046914~transition metal ion binding",0.0407220968316396,-1.67145671862183,-1,-1.39016986773011,8.84384501187441e-08,473,1.39016986773011,-3,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"291","copA","GO:0046914~transition metal ion binding",0.0407000834706362,-1.41705239247461,-1,-1.39040470009174,8.84384501187441e-08,473,1.39040470009174,-4,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"292","fbaA","GO:0046914~transition metal ion binding",0.0407000834706362,-1.56806996795617,-1,-1.39040470009174,8.84384501187441e-08,473,1.39040470009174,-5,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"293","iscA","GO:0046914~transition metal ion binding",0.0404895820722792,-1.75302023053459,-1,-1.39265670593447,8.84384501187441e-08,473,1.39265670593447,-6,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"294","fes","GO:0046914~transition metal ion binding",0.0404424616738739,-2.98151319640553,-1,-1.39316241740245,8.84384501187441e-08,473,1.39316241740245,-7,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"295","ygiE","GO:0046914~transition metal ion binding",0.0404424616738739,-1.772468246936,-1,-1.39316241740245,8.84384501187441e-08,473,1.39316241740245,-8,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"296","hflB","GO:0046914~transition metal ion binding",0.0397004193876676,-1.4773653228032,-1,-1.40120490540848,8.84384501187441e-08,473,1.40120490540848,-9,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"297","galT","GO:0046914~transition metal ion binding",0.0395313952831258,-3.19610927267269,-1,-1.40305785671526,8.84384501187441e-08,473,1.40305785671526,-10,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"298","cdd","GO:0046914~transition metal ion binding",0.0386564921470682,-1.71974260243684,-1,-1.41277755823016,8.84384501187441e-08,473,1.41277755823016,-11,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"299","ade","GO:0046914~transition metal ion binding",0.0350126202628554,-2.80861016791599,-1,-1.45577538643243,8.84384501187441e-08,473,1.45577538643243,-12,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"300","yleA","GO:0046914~transition metal ion binding",0.0349473162035987,-1.91911480765913,-1,-1.45658617049688,8.84384501187441e-08,473,1.45658617049688,-13,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"301","ygiD","GO:0046914~transition metal ion binding",0.0310496647487068,-2.364493941118,-1,-1.50794308465238,8.84384501187441e-08,473,1.50794308465238,-14,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"302","fecA","GO:0046914~transition metal ion binding",0.0289732318151214,-2.2511195947949,-1,-1.53800305877653,8.84384501187441e-08,473,1.53800305877653,-15,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"303","yeiH","GO:0046914~transition metal ion binding",0.0282662765465794,-2.57959172636738,-1,-1.54873139638407,8.84384501187441e-08,473,1.54873139638407,-16,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"304","yggG","GO:0046914~transition metal ion binding",0.0282662765465794,-1.78299189305035,-1,-1.54873139638407,8.84384501187441e-08,473,1.54873139638407,-17,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"305","yiiM","GO:0046914~transition metal ion binding",0.0271567659225975,-2.22192130550654,-1,-1.56612195109255,8.84384501187441e-08,473,1.56612195109255,-18,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"306","ybiI","GO:0046914~transition metal ion binding",0.0269028718036276,-2.19917169882034,-1,-1.57020135784524,8.84384501187441e-08,473,1.57020135784524,-19,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"307","entC","GO:0046914~transition metal ion binding",0.0244751171031961,-2.92876141100071,-1,-1.61127522160245,8.84384501187441e-08,473,1.61127522160245,-20,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"308","fepA","GO:0046914~transition metal ion binding",0.0213168890975133,-2.51837319167186,-1,-1.67127617424032,8.84384501187441e-08,473,1.67127617424032,-21,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"309","ispG","GO:0046914~transition metal ion binding",0.0211110421243216,-2.00790816286801,-1,-1.67549032767428,8.84384501187441e-08,473,1.67549032767428,-22,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"310","dps","GO:0046914~transition metal ion binding",0.0203591989130737,-1.67220459958899,-1,-1.69123931447262,8.84384501187441e-08,473,1.69123931447262,-23,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"311","hmpA","GO:0046914~transition metal ion binding",0.0193957980843617,-2.0140965617244,-1,-1.71229234565901,8.84384501187441e-08,473,1.71229234565901,-24,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"312","gshB","GO:0046914~transition metal ion binding",0.0186758800765124,-2.74007764024168,-1,-1.7287189234688,8.84384501187441e-08,473,1.7287189234688,-25,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"313","narH","GO:0046914~transition metal ion binding",0.0172560974753157,-3.55448703141631,-1,-1.76305741467926,8.84384501187441e-08,473,1.76305741467926,-26,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"314","def","GO:0046914~transition metal ion binding",0.0158298893812501,-1.55394002896501,-1,-1.80052211996269,8.84384501187441e-08,473,1.80052211996269,-27,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"315","dapE","GO:0046914~transition metal ion binding",0.0156791716682543,-2.22063378730986,-1,-1.80467688485367,8.84384501187441e-08,473,1.80467688485367,-28,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"316","fdoG","GO:0046914~transition metal ion binding",0.0156791716682543,-1.82060391344053,-1,-1.80467688485367,8.84384501187441e-08,473,1.80467688485367,-29,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"317","pepN","GO:0046914~transition metal ion binding",0.01290949135452,-1.80864407119656,-1,-1.88909086898664,8.84384501187441e-08,473,1.88909086898664,-30,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"318","fucI","GO:0046914~transition metal ion binding",0.0127109232200393,-2.61053564553888,-1,-1.89582290461457,8.84384501187441e-08,473,1.89582290461457,-31,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"319","pepD","GO:0046914~transition metal ion binding",0.0127109232200393,-1.458039412856,-1,-1.89582290461457,8.84384501187441e-08,473,1.89582290461457,-32,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"320","fhuA","GO:0046914~transition metal ion binding",0.0117814500819051,-2.15316842475407,-1,-1.92880125251904,8.84384501187441e-08,473,1.92880125251904,-33,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"321","ygaG","GO:0046914~transition metal ion binding",0.0112856522671004,-2.3346780574539,-1,-1.94747333531762,8.84384501187441e-08,473,1.94747333531762,-34,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"322","fumA","GO:0046914~transition metal ion binding",0.00617242170461572,-1.66274250455249,-1,-2.209544410261,8.84384501187441e-08,473,2.209544410261,-35,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"323","dadA","GO:0046914~transition metal ion binding",0.00549598315287606,-2.1238008730552,-1,-2.259954607212,8.84384501187441e-08,473,2.259954607212,-36,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"324","yhdH","GO:0046914~transition metal ion binding",0.00501584406836696,-2.39089024412088,-1,-2.29965597323404,8.84384501187441e-08,473,2.29965597323404,-37,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"325","hycI","GO:0046914~transition metal ion binding",0.00424171138126417,-3.53531686318854,-1,-2.37245888551033,8.84384501187441e-08,473,2.37245888551033,-38,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"326","map","GO:0046914~transition metal ion binding",0.00395822002462635,-2.23402545287433,-1,-2.40250006843552,8.84384501187441e-08,473,2.40250006843552,-39,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"327","bfr","GO:0046914~transition metal ion binding",0.00301330221848022,-2.21191789514533,-1,-2.5209573086731,8.84384501187441e-08,473,2.5209573086731,-40,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"328","clpX","GO:0046914~transition metal ion binding",0.00280560183010585,-2.22570359457357,-1,-2.55197396383435,8.84384501187441e-08,473,2.55197396383435,-41,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"329","glpC","GO:0046914~transition metal ion binding",0.00229084773626057,-4.28321173960195,-1,-2.64000377571649,8.84384501187441e-08,473,2.64000377571649,-42,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"330","yqhD","GO:0046914~transition metal ion binding",0.00189379936139343,-2.77596631068908,-1,-2.72266603423209,8.84384501187441e-08,473,2.72266603423209,-43,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"331","glpK","GO:0046914~transition metal ion binding",0.00185761912480747,-2.36249125356464,-1,-2.73104332637618,8.84384501187441e-08,473,2.73104332637618,-44,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"332","rpmE","GO:0046914~transition metal ion binding",0.00169453243222661,-2.6959884545638,-1,-2.77095011463878,8.84384501187441e-08,473,2.77095011463878,-45,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"333","ribB","GO:0046914~transition metal ion binding",0.000936704270497131,-2.49218533577439,-1,-3.02839749978797,8.84384501187441e-08,473,3.02839749978797,-46,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"334","slyD","GO:0046914~transition metal ion binding",0.000913839488328113,-2.49104713145392,-1,-3.03913007938114,8.84384501187441e-08,473,3.03913007938114,-47,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"335","pflA","GO:0046914~transition metal ion binding",0.000439142707384724,-2.51733389089194,-1,-3.35739432495528,8.84384501187441e-08,473,3.35739432495528,-48,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"336","sdaA","GO:0046914~transition metal ion binding",0.000386123848291311,-2.15840908325918,-1,-3.41327337407793,8.84384501187441e-08,473,3.41327337407793,-49,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"337","dksA","GO:0046914~transition metal ion binding",0.000373685158282158,-2.74216590116641,-1,-3.42749415075663,8.84384501187441e-08,473,3.42749415075663,-50,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"338","crr","GO:0046914~transition metal ion binding",0.000361911709938486,-2.96708419365268,-1,-3.44139736472437,8.84384501187441e-08,473,3.44139736472437,-51,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"339","adhE","GO:0046914~transition metal ion binding",2.64516958660121e-05,-2.7086437484591,-1,-4.57754647933234,8.84384501187441e-08,473,4.57754647933234,-52,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"340","mntH","GO:0046914~transition metal ion binding",8.10355376053039e-06,-2.77056985868391,-1,-5.09132448234116,8.84384501187441e-08,473,5.09132448234116,-53,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"341","ydbK","GO:0046914~transition metal ion binding",6.81431394931065e-06,-3.18260641004872,-1,-5.16657786147664,8.84384501187441e-08,473,5.16657786147664,-54,0,54,"transition metal ion binding
 padj:0.00000 N( -54/ +0/ 473)","transition metal ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
