"","ID","MF_Name","padj_gene","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"294","katE","GO:0046914~transition metal ion binding",0.040914722001415,-1,-1.38812039532894,0.00494560835990032,473,1.38812039532894,-2,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"295","ybgR","GO:0046914~transition metal ion binding",0.0399751644587046,-1,-1.39820974088102,0.00494560835990032,473,1.39820974088102,-3,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"296","dos","GO:0046914~transition metal ion binding",0.0398905663726499,-1,-1.39912979746378,0.00494560835990032,473,1.39912979746378,-4,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"297","nrdB","GO:0046914~transition metal ion binding",0.0392974674177904,-1,-1.40563543745968,0.00494560835990032,473,1.40563543745968,-5,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"298","sufI","GO:0046914~transition metal ion binding",0.0392974674177904,-1,-1.40563543745968,0.00494560835990032,473,1.40563543745968,-6,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"299","prlC","GO:0046914~transition metal ion binding",0.0385122039643339,-1,-1.41440162699763,0.00494560835990032,473,1.41440162699763,-7,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"300","torZ","GO:0046914~transition metal ion binding",0.0385122039643339,-1,-1.41440162699763,0.00494560835990032,473,1.41440162699763,-8,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"301","araA","GO:0046914~transition metal ion binding",0.0381437682436409,-1,-1.41857640498219,0.00494560835990032,473,1.41857640498219,-9,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"302","cydA","GO:0046914~transition metal ion binding",0.0381437682436409,-1,-1.41857640498219,0.00494560835990032,473,1.41857640498219,-10,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"303","icdA","GO:0046914~transition metal ion binding",0.0367719007598638,-1,-1.43448392062924,0.00494560835990032,473,1.43448392062924,-11,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"304","crr","GO:0046914~transition metal ion binding",0.0341734568442896,-1,-1.46631108756164,0.00494560835990032,473,1.46631108756164,-12,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"305","lipA","GO:0046914~transition metal ion binding",0.0340778599594578,-1,-1.46752768611721,0.00494560835990032,473,1.46752768611721,-13,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"306","cdd","GO:0046914~transition metal ion binding",0.0328027982105081,-1,-1.48408910764354,0.00494560835990032,473,1.48408910764354,-14,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"307","ispH","GO:0046914~transition metal ion binding",0.0314640011945151,-1,-1.50218605011054,0.00494560835990032,473,1.50218605011054,-15,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"308","htpX","GO:0046914~transition metal ion binding",0.0272288110963092,-1,-1.5649713210392,0.00494560835990032,473,1.5649713210392,-16,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"309","fumA","GO:0046914~transition metal ion binding",0.0267473167770416,-1,-1.57271977877819,0.00494560835990032,473,1.57271977877819,-17,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"310","gltX","GO:0046914~transition metal ion binding",0.025513666402379,-1,-1.59322712728175,0.00494560835990032,473,1.59322712728175,-18,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"311","adhE","GO:0046914~transition metal ion binding",0.025144761389593,-1,-1.59955248124706,0.00494560835990032,473,1.59955248124706,-19,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"312","cyoB","GO:0046914~transition metal ion binding",0.025144761389593,-1,-1.59955248124706,0.00494560835990032,473,1.59955248124706,-20,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"313","yhdH","GO:0046914~transition metal ion binding",0.025144761389593,-1,-1.59955248124706,0.00494560835990032,473,1.59955248124706,-21,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"314","ispG","GO:0046914~transition metal ion binding",0.0221384102373561,-1,-1.65485356909112,0.00494560835990032,473,1.65485356909112,-22,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"315","fadH","GO:0046914~transition metal ion binding",0.0217460299393492,-1,-1.66262001837881,0.00494560835990032,473,1.66262001837881,-23,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"316","tdh","GO:0046914~transition metal ion binding",0.0182034118810598,-1,-1.73984720419929,0.00494560835990032,473,1.73984720419929,-24,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"317","iscA","GO:0046914~transition metal ion binding",0.0139531439444828,-1,-1.85532792544401,0.00494560835990032,473,1.85532792544401,-25,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"318","sdhB","GO:0046914~transition metal ion binding",0.0130719160547605,-1,-1.88366074975531,0.00494560835990032,473,1.88366074975531,-26,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"319","yadR","GO:0046914~transition metal ion binding",0.0117485528674645,-1,-1.93001562448841,0.00494560835990032,473,1.93001562448841,-27,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"320","iscU","GO:0046914~transition metal ion binding",0.0115672088161244,-1,-1.93677142428037,0.00494560835990032,473,1.93677142428037,-28,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"321","argE","GO:0046914~transition metal ion binding",0.00880603967984582,-1,-2.05521936194948,0.00494560835990032,473,2.05521936194948,-29,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"322","ygiD","GO:0046914~transition metal ion binding",0.00841763727944936,-1,-2.07480979216932,0.00494560835990032,473,2.07480979216932,-30,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"323","yleA","GO:0046914~transition metal ion binding",0.00828730480362651,-1,-2.081586687692,0.00494560835990032,473,2.081586687692,-31,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"324","glpK","GO:0046914~transition metal ion binding",0.00745892585310716,-1,-2.12732371001478,0.00494560835990032,473,2.12732371001478,-32,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"325","pepP","GO:0046914~transition metal ion binding",0.0066438132563493,-1,-2.17758258315575,0.00494560835990032,473,2.17758258315575,-33,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"326","ydbK","GO:0046914~transition metal ion binding",0.00657863933857933,-1,-2.18186392232121,0.00494560835990032,473,2.18186392232121,-34,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"327","astE","GO:0046914~transition metal ion binding",0.00611657950006739,-1,-2.21349137516308,0.00494560835990032,473,2.21349137516308,-35,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"328","rpoH","GO:0046914~transition metal ion binding",0.00492814709072457,-1,-2.30731633823473,0.00494560835990032,473,2.30731633823473,-36,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"329","metK","GO:0046914~transition metal ion binding",0.00474218208402463,-1,-2.32402177457357,0.00494560835990032,473,2.32402177457357,-37,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"330","pepN","GO:0046914~transition metal ion binding",0.00419305664749665,-1,-2.37746927031071,0.00494560835990032,473,2.37746927031071,-38,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"331","metH","GO:0046914~transition metal ion binding",0.00365973842302477,-1,-2.43654995435877,0.00494560835990032,473,2.43654995435877,-39,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"332","rpmE","GO:0046914~transition metal ion binding",0.00287020545837799,-1,-2.54208701398166,0.00494560835990032,473,2.54208701398166,-40,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"333","ycjI","GO:0046914~transition metal ion binding",0.00202026196579855,-1,-2.69459231227408,0.00494560835990032,473,2.69459231227408,-41,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"334","slyD","GO:0046914~transition metal ion binding",0.00115359452578197,-1,-2.93794681350218,0.00494560835990032,473,2.93794681350218,-42,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"335","map","GO:0046914~transition metal ion binding",0.00112731330608534,-1,-2.94795536683394,0.00494560835990032,473,2.94795536683394,-43,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"336","ribB","GO:0046914~transition metal ion binding",0.000499855533272432,-1,-3.30115549600068,0.00494560835990032,473,3.30115549600068,-44,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"337","secA","GO:0046914~transition metal ion binding",0.000499855533272432,-1,-3.30115549600068,0.00494560835990032,473,3.30115549600068,-45,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"338","yqhD","GO:0046914~transition metal ion binding",0.000243100274699893,-1,-3.61421455040973,0.00494560835990032,473,3.61421455040973,-46,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"339","dadA","GO:0046914~transition metal ion binding",7.9981927358074e-05,-1,-4.09700813469999,0.00494560835990032,473,4.09700813469999,-47,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"340","copA","GO:0046914~transition metal ion binding",5.2111719212428e-05,-1,-4.28306459883181,0.00494560835990032,473,4.28306459883181,-48,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"341","fdoH","GO:0046914~transition metal ion binding",5.2111719212428e-05,-1,-4.28306459883181,0.00494560835990032,473,4.28306459883181,-49,1,49,"transition metal ion binding
 padj:0.00495 N( -49/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"342","tdh","GO:0050897~cobalt ion binding",0.0182034118810598,-1,-1.73984720419929,0.0210249650012186,22,1.73984720419929,-1,0,6,"cobalt ion binding
 padj:0.02102 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"343","argE","GO:0050897~cobalt ion binding",0.00880603967984582,-1,-2.05521936194948,0.0210249650012186,22,2.05521936194948,-2,0,6,"cobalt ion binding
 padj:0.02102 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"344","metK","GO:0050897~cobalt ion binding",0.00474218208402463,-1,-2.32402177457357,0.0210249650012186,22,2.32402177457357,-3,0,6,"cobalt ion binding
 padj:0.02102 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"345","metH","GO:0050897~cobalt ion binding",0.00365973842302477,-1,-2.43654995435877,0.0210249650012186,22,2.43654995435877,-4,0,6,"cobalt ion binding
 padj:0.02102 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"346","slyD","GO:0050897~cobalt ion binding",0.00115359452578197,-1,-2.93794681350218,0.0210249650012186,22,2.93794681350218,-5,0,6,"cobalt ion binding
 padj:0.02102 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"347","map","GO:0050897~cobalt ion binding",0.00112731330608534,-1,-2.94795536683394,0.0210249650012186,22,2.94795536683394,-6,0,6,"cobalt ion binding
 padj:0.02102 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
