"","geneName","type"
"933","ECB_00933","RNA"
"934","ECB_00934","RNA"
"935","ECB_00935","RNA"
"936","ECB_00936","RNA"
"937","ECB_00937","RNA"
"938","ECB_00938","RNA"
"939","ECB_00939","RNA"
"940","ECB_00940","RNA"
"941","ECB_00941","RNA"
"942","ECB_00942","RNA"
"943","ECB_00943","RNA"
"944","ECB_00944","RNA"
"945","ECB_00945","RNA"
"946","ECB_00946","RNA"
"947","ECB_00947","RNA"
"948","ECB_00948","RNA"
"949","ECB_00949","RNA"
"950","ECB_00950","RNA"
"951","ECB_00951","RNA"
"952","ECB_00952","RNA"
"953","ECB_00953","RNA"
"954","ECB_00954","RNA"
"955","ECB_00955","RNA"
"956","ECB_00956","RNA"
"957","ECB_00957","RNA"
"958","ECB_00958","RNA"
"959","ECB_00959","RNA"
"960","ECB_00960","RNA"
"961","ECB_00961","RNA"
"962","ECB_00962","RNA"
"963","ECB_00963","RNA"
"964","ECB_00964","RNA"
"965","ECB_00965","RNA"
"966","ECB_00966","RNA"
"967","ECB_00967","RNA"
"968","ECB_00968","RNA"
"969","ECB_00969","RNA"
"970","ECB_00970","RNA"
"971","ECB_00971","RNA"
"972","ECB_00972","RNA"
"973","ECB_00973","RNA"
"974","ECB_00974","RNA"
"975","ECB_00975","RNA"
"976","ECB_00976","RNA"
"977","ECB_00977","RNA"
"978","ECB_00978","RNA"
"979","ECB_00979","RNA"
"980","ECB_00980","RNA"
"981","ECB_00981","RNA"
"982","ECB_00982","RNA"
"983","ECB_00983","RNA"
"984","ECB_00984","RNA"
"985","ECB_00985","RNA"
"986","ECB_00986","RNA"
"987","ECB_00987","RNA"
"988","ECB_00988","RNA"
"989","ECB_00989","RNA"
"990","ECB_00990","RNA"
"991","ECB_00991","RNA"
"992","ECB_00992","RNA"
"993","ECB_00993","RNA"
"994","ECB_00994","RNA"
"995","ECB_00995","RNA"
"996","ECB_00996","RNA"
"997","ECB_00997","RNA"
"998","ECB_00998","RNA"
"999","ECB_00999","RNA"
"1000","ECB_01000","RNA"
"1001","ECB_01001","RNA"
"1002","ECB_01002","RNA"
"1003","ECB_01003","RNA"
"1004","ECB_01004","RNA"
"1005","ECB_01005","RNA"
"1006","ECB_01006","RNA"
"1007","ECB_01007","RNA"
"1008","ECB_01008","RNA"
"1009","ECB_01009","RNA"
"1010","ECB_01010","RNA"
"1011","ECB_01011","RNA"
"1012","ECB_01012","RNA"
"1013","ECB_01013","RNA"
"1014","ECB_01014","RNA"
"1015","ECB_01015","RNA"
"1016","ECB_01016","RNA"
"1017","ECB_01017","RNA"
"1018","ECB_01018","RNA"
"1019","ECB_01019","RNA"
"1020","ECB_01020","RNA"
"1021","ECB_01021","RNA"
"1022","ECB_01022","RNA"
"1023","ECB_01023","RNA"
"1024","ECB_01024","RNA"
"1025","ECB_01025","RNA"
"1026","ECB_01026","RNA"
"1027","ECB_01027","RNA"
"1028","ECB_01028","RNA"
"1029","ECB_01029","RNA"
"1030","ECB_01030","RNA"
"1031","ECB_01031","RNA"
"1032","ECB_01032","RNA"
"1033","ECB_01033","RNA"
"1034","ECB_01034","RNA"
"1035","ECB_01035","RNA"
"1036","ECB_01036","RNA"
"1037","ECB_01037","RNA"
"1038","ECB_01038","RNA"
"1039","ECB_01039","RNA"
"1040","ECB_01040","RNA"
"1041","ECB_01041","RNA"
"1042","ECB_01042","RNA"
"1043","ECB_01043","RNA"
"1044","ECB_01044","RNA"
"1045","ECB_01045","RNA"
"1046","ECB_01046","RNA"
"1047","ECB_01047","RNA"
"1048","ECB_01048","RNA"
"1049","ECB_01049","RNA"
"1050","ECB_01050","RNA"
"1051","ECB_01051","RNA"
"1052","ECB_01052","RNA"
"1053","ECB_01053","RNA"
"1054","ECB_01054","RNA"
"1055","ECB_01055","RNA"
"1056","ECB_01056","RNA"
"1057","ECB_01057","RNA"
"1058","ECB_01058","RNA"
"1059","ECB_01059","RNA"
"1060","ECB_01060","RNA"
"1061","ECB_01061","RNA"
"1062","ECB_01062","RNA"
"1063","ECB_01063","RNA"
"1064","ECB_01064","RNA"
"1065","ECB_01065","RNA"
"1066","ECB_01066","RNA"
"1067","ECB_01067","RNA"
"1068","ECB_01068","RNA"
"1069","ECB_01069","RNA"
"1070","ECB_01070","RNA"
"1071","ECB_01071","RNA"
"1072","ECB_01072","RNA"
"1073","ECB_01073","RNA"
"1074","ECB_01074","RNA"
"1075","ECB_01075","RNA"
"1076","ECB_01076","RNA"
"1077","ECB_01077","RNA"
"1078","ECB_01078","RNA"
"1079","ECB_01079","RNA"
"1080","ECB_01080","RNA"
"1081","ECB_01081","RNA"
"1082","ECB_01082","RNA"
"1083","ECB_01083","RNA"
"1084","ECB_01084","RNA"
"1085","ECB_01085","RNA"
"1086","ECB_01086","RNA"
"1087","ECB_01087","RNA"
"1088","ECB_01088","RNA"
"1089","ECB_01089","RNA"
"1090","ECB_01090","RNA"
"1091","ECB_01091","RNA"
"1092","ECB_01092","RNA"
"1093","ECB_01093","RNA"
"1094","ECB_01094","RNA"
"1095","ECB_01095","RNA"
"1096","ECB_01096","RNA"
"1097","ECB_01097","RNA"
"1098","ECB_01098","RNA"
"1099","ECB_01099","RNA"
"1100","ECB_01100","RNA"
"1101","ECB_01101","RNA"
"1102","ECB_01102","RNA"
"1103","ECB_01103","RNA"
"1104","ECB_01104","RNA"
"1105","ECB_01105","RNA"
"1106","ECB_01106","RNA"
"1107","ECB_01107","RNA"
"1108","ECB_01108","RNA"
"1109","ECB_01109","RNA"
"1110","ECB_01110","RNA"
"1111","ECB_01111","RNA"
"1112","ECB_01112","RNA"
"1113","ECB_01113","RNA"
"1114","ECB_01114","RNA"
"1115","ECB_01115","RNA"
"1116","ECB_01116","RNA"
"1117","ECB_01117","RNA"
"1118","ECB_01118","RNA"
"1119","ECB_01119","RNA"
"1120","ECB_01120","RNA"
"1121","ECB_01121","RNA"
"1122","ECB_01122","RNA"
"1123","ECB_01123","RNA"
"1124","ECB_01124","RNA"
"1125","ECB_01125","RNA"
"1126","ECB_01126","RNA"
"1127","ECB_01127","RNA"
"1128","ECB_01128","RNA"
"1129","ECB_01129","RNA"
"1130","ECB_01130","RNA"
"1131","ECB_01131","RNA"
"1132","ECB_01132","RNA"
"1133","ECB_01133","RNA"
"1134","ECB_01134","RNA"
"1135","ECB_01135","RNA"
"1136","ECB_01136","RNA"
"1137","ECB_01137","RNA"
"1138","ECB_01138","RNA"
"1139","ECB_01139","RNA"
"1140","ECB_01140","RNA"
"1141","ECB_01141","RNA"
"1142","ECB_01142","RNA"
"1143","ECB_01143","RNA"
"1144","ECB_01144","RNA"
"1145","ECB_01145","RNA"
"1146","ECB_01146","RNA"
"1147","ECB_01147","RNA"
"1148","ECB_01148","RNA"
"1149","ECB_01149","RNA"
"1150","ECB_01150","RNA"
"1151","ECB_01151","RNA"
"1152","ECB_01152","RNA"
"1153","ECB_01153","RNA"
"1154","ECB_01154","RNA"
"1155","ECB_01155","RNA"
"1156","ECB_01156","RNA"
"1157","ECB_01157","RNA"
"1158","ECB_01158","RNA"
"1159","ECB_01159","RNA"
"1160","ECB_01160","RNA"
"1161","ECB_01161","RNA"
"1162","ECB_01162","RNA"
"1163","ECB_01163","RNA"
"1164","ECB_01164","RNA"
"1165","ECB_01165","RNA"
"1166","ECB_01166","RNA"
"1167","ECB_01167","RNA"
"1168","ECB_01168","RNA"
"1169","ECB_01169","RNA"
"1170","ECB_01170","RNA"
"1171","ECB_01171","RNA"
"1172","ECB_01172","RNA"
"1173","ECB_01173","RNA"
"1174","ECB_01174","RNA"
"1175","ECB_01175","RNA"
"1176","ECB_01176","RNA"
"1177","ECB_01177","RNA"
"1178","ECB_01178","RNA"
"1179","ECB_01179","RNA"
"1180","ECB_01180","RNA"
"1181","ECB_01181","RNA"
"1182","ECB_01182","RNA"
"1183","ECB_01183","RNA"
"1184","ECB_01184","RNA"
"1185","ECB_01185","RNA"
"1186","ECB_01186","RNA"
"1187","ECB_01187","RNA"
"1188","ECB_01188","RNA"
"1189","ECB_01189","RNA"
"1190","ECB_01190","RNA"
"1191","ECB_01191","RNA"
"1192","ECB_01192","RNA"
"1193","ECB_01193","RNA"
"1194","ECB_01194","RNA"
"1195","ECB_01195","RNA"
"1196","ECB_01196","RNA"
"1197","ECB_01197","RNA"
"1198","ECB_01198","RNA"
"1199","ECB_01199","RNA"
"1200","ECB_01200","RNA"
"1201","ECB_01201","RNA"
"1202","ECB_01202","RNA"
"1203","ECB_01203","RNA"
"1204","ECB_01204","RNA"
"1205","ECB_01205","RNA"
"1206","ECB_01206","RNA"
"1207","ECB_01207","RNA"
"1208","ECB_01208","RNA"
"1209","ECB_01209","RNA"
"1210","ECB_01210","RNA"
"1211","ECB_01211","RNA"
"1212","ECB_01212","RNA"
"1213","ECB_01213","RNA"
"1214","ECB_01214","RNA"
"1215","ECB_01215","RNA"
"1216","ECB_01216","RNA"
"1217","ECB_01217","RNA"
"1218","ECB_01218","RNA"
"1219","ECB_01219","RNA"
"1220","ECB_01220","RNA"
"1221","ECB_01221","RNA"
"1222","ECB_01222","RNA"
"1223","ECB_01223","RNA"
"1224","ECB_01224","RNA"
"1225","ECB_01225","RNA"
"1226","ECB_01226","RNA"
"1227","ECB_01227","RNA"
"1228","ECB_01228","RNA"
"1229","ECB_01229","RNA"
"1230","ECB_01230","RNA"
"1231","ECB_01231","RNA"
"1232","ECB_01232","RNA"
"1233","ECB_01233","RNA"
"1234","ECB_01234","RNA"
"1235","ECB_01235","RNA"
"1236","ECB_01236","RNA"
"1237","ECB_01237","RNA"
"1238","ECB_01238","RNA"
"1239","ECB_01239","RNA"
"1240","ECB_01240","RNA"
"1241","ECB_01241","RNA"
"1242","ECB_01242","RNA"
"1243","ECB_01243","RNA"
"1244","ECB_01244","RNA"
"1245","ECB_01245","RNA"
"1246","ECB_01246","RNA"
"1247","ECB_01247","RNA"
"1248","ECB_01248","RNA"
"1249","ECB_01249","RNA"
"1250","ECB_01250","RNA"
"1251","ECB_01251","RNA"
"1252","ECB_01252","RNA"
"1253","ECB_01253","RNA"
"1254","ECB_01254","RNA"
"1255","ECB_01255","RNA"
"1256","ECB_01256","RNA"
"1257","ECB_01257","RNA"
"1258","ECB_01258","RNA"
"1259","ECB_01259","RNA"
"1260","ECB_01260","RNA"
"1261","ECB_01261","RNA"
"1262","ECB_01262","RNA"
"1263","ECB_01263","RNA"
"1264","ECB_01264","RNA"
"1265","ECB_01265","RNA"
"1266","ECB_01266","RNA"
"1267","ECB_01267","RNA"
"1268","ECB_01268","RNA"
"1269","ECB_01269","RNA"
"1270","ECB_01270","RNA"
"1271","ECB_01271","RNA"
"1272","ECB_01272","RNA"
"1273","ECB_01273","RNA"
"1274","ECB_01274","RNA"
"1275","ECB_01275","RNA"
"1276","ECB_01276","RNA"
"1277","ECB_01277","RNA"
"1278","ECB_01278","RNA"
"1279","ECB_01279","RNA"
"1280","ECB_01280","RNA"
"1281","ECB_01281","RNA"
"1282","ECB_01282","RNA"
"1283","ECB_01283","RNA"
"1284","ECB_01284","RNA"
"1285","ECB_01285","RNA"
"1286","ECB_01286","RNA"
"1287","ECB_01287","RNA"
"1288","ECB_01288","RNA"
"1289","ECB_01289","RNA"
"1290","ECB_01290","RNA"
"1291","ECB_01291","RNA"
"1292","ECB_01292","RNA"
"1293","ECB_01293","RNA"
"1294","ECB_01294","RNA"
"1295","ECB_01295","RNA"
"1296","ECB_01296","RNA"
"1297","ECB_01297","RNA"
"1298","ECB_01298","RNA"
"1299","ECB_01299","RNA"
"1300","ECB_01300","RNA"
"1301","ECB_01301","RNA"
"1302","ECB_01302","RNA"
"1303","ECB_01303","RNA"
"1304","ECB_01304","RNA"
"1305","ECB_01305","RNA"
"1306","ECB_01306","RNA"
"1307","ECB_01307","RNA"
"1308","ECB_01308","RNA"
"1309","ECB_01309","RNA"
"1310","ECB_01310","RNA"
"1311","ECB_01311","RNA"
"1312","ECB_01312","RNA"
"1313","ECB_01313","RNA"
"1314","ECB_01314","RNA"
"1315","ECB_01315","RNA"
"1316","ECB_01316","RNA"
"1317","ECB_01317","RNA"
"1318","ECB_01318","RNA"
"1319","ECB_01319","RNA"
"1320","ECB_01320","RNA"
"1321","ECB_01321","RNA"
"1322","ECB_01322","RNA"
"1323","ECB_01323","RNA"
"1324","ECB_01324","RNA"
"1325","ECB_01325","RNA"
"1326","ECB_01326","RNA"
"1327","ECB_01327","RNA"
"1328","ECB_01328","RNA"
"1329","ECB_01329","RNA"
"1330","ECB_01330","RNA"
"1331","ECB_01331","RNA"
"1332","ECB_01332","RNA"
"1333","ECB_01333","RNA"
"1334","ECB_01334","RNA"
"1335","ECB_01335","RNA"
"1336","ECB_01336","RNA"
"1337","ECB_01337","RNA"
"1338","ECB_01338","RNA"
"1339","ECB_01339","RNA"
"1340","ECB_01340","RNA"
"1341","ECB_01341","RNA"
"1342","ECB_01342","RNA"
"1343","ECB_01343","RNA"
"1344","ECB_01344","RNA"
"1345","ECB_01345","RNA"
"1346","ECB_01346","RNA"
"1347","ECB_01347","RNA"
"1348","ECB_01348","RNA"
"1349","ECB_01349","RNA"
"1350","ECB_01350","RNA"
"1351","ECB_01351","RNA"
"1352","ECB_01352","RNA"
"1353","ECB_01353","RNA"
"1354","ECB_01354","RNA"
"1355","ECB_01355","RNA"
"1356","ECB_01356","RNA"
"1357","ECB_01357","RNA"
"1358","ECB_01358","RNA"
"1359","ECB_01359","RNA"
"1360","ECB_01360","RNA"
"1361","ECB_01361","RNA"
"1362","ECB_01362","RNA"
"1363","ECB_01363","RNA"
"1364","ECB_01364","RNA"
"1365","ECB_01365","RNA"
"1366","ECB_01366","RNA"
"1367","ECB_01367","RNA"
"1368","ECB_01368","RNA"
"1369","ECB_01369","RNA"
"1370","ECB_01370","RNA"
"1371","ECB_01371","RNA"
"1372","ECB_01372","RNA"
"1373","ECB_01373","RNA"
"1374","ECB_01374","RNA"
"1375","ECB_01375","RNA"
"1376","ECB_01376","RNA"
"1377","ECB_01377","RNA"
"1378","ECB_01378","RNA"
"1379","ECB_01379","RNA"
"1380","ECB_01380","RNA"
"1381","ECB_01381","RNA"
"1382","ECB_01382","RNA"
"1383","ECB_01383","RNA"
"1384","ECB_01384","RNA"
"1385","ECB_01385","RNA"
"1386","ECB_01386","RNA"
"1387","ECB_01387","RNA"
"1388","ECB_01388","RNA"
"1389","ECB_01389","RNA"
"1390","ECB_01390","RNA"
"1391","ECB_01391","RNA"
"1392","ECB_01392","RNA"
"1393","ECB_01393","RNA"
"1394","ECB_01394","RNA"
"1395","ECB_01395","RNA"
"1396","ECB_01396","RNA"
"1397","ECB_01397","RNA"
"1398","ECB_01398","RNA"
"1399","ECB_01399","RNA"
"1400","ECB_01400","RNA"
"1401","ECB_01401","RNA"
"1402","ECB_01402","RNA"
"1403","ECB_01403","RNA"
"1404","ECB_01404","RNA"
"1405","ECB_01405","RNA"
"1406","ECB_01406","RNA"
"1407","ECB_01407","RNA"
"1408","ECB_01408","RNA"
"1409","ECB_01409","RNA"
"1410","ECB_01410","RNA"
"1411","ECB_01411","RNA"
"1412","ECB_01412","RNA"
"1413","ECB_01413","RNA"
"1414","ECB_01414","RNA"
"1415","ECB_01415","RNA"
"1416","ECB_01416","RNA"
"1417","ECB_01417","RNA"
"1418","ECB_01418","RNA"
"1419","ECB_01419","RNA"
"1420","ECB_01420","RNA"
"1421","ECB_01421","RNA"
"1422","ECB_01422","RNA"
"1423","ECB_01423","RNA"
"1424","ECB_01424","RNA"
"1425","ECB_01425","RNA"
"1426","ECB_01426","RNA"
"1427","ECB_01427","RNA"
"1428","ECB_01428","RNA"
"1429","ECB_01429","RNA"
"1430","ECB_01430","RNA"
"1431","ECB_01431","RNA"
"1432","ECB_01432","RNA"
"1433","ECB_01433","RNA"
"1434","ECB_01434","RNA"
"1435","ECB_01435","RNA"
"1436","ECB_01436","RNA"
"1437","ECB_01437","RNA"
"1438","ECB_01438","RNA"
"1439","ECB_01439","RNA"
"1440","ECB_01440","RNA"
"1441","ECB_01441","RNA"
"1442","ECB_01442","RNA"
"1443","ECB_01443","RNA"
"1444","ECB_01444","RNA"
"1445","ECB_01445","RNA"
"1446","ECB_01446","RNA"
"1447","ECB_01447","RNA"
"1448","ECB_01448","RNA"
"1449","ECB_01449","RNA"
"1450","ECB_01450","RNA"
"1451","ECB_01451","RNA"
"1452","ECB_01452","RNA"
"1453","ECB_01453","RNA"
"1454","ECB_01454","RNA"
"1455","ECB_01455","RNA"
"1456","ECB_01456","RNA"
"1457","ECB_01457","RNA"
"1458","ECB_01458","RNA"
"1459","ECB_01459","RNA"
"1460","ECB_01460","RNA"
"1461","ECB_01461","RNA"
"1462","ECB_01462","RNA"
"1463","ECB_01463","RNA"
"1464","ECB_01464","RNA"
"1465","ECB_01465","RNA"
"1466","ECB_01466","RNA"
"1467","ECB_01467","RNA"
"1468","ECB_01468","RNA"
"1469","ECB_01469","RNA"
"1470","ECB_01470","RNA"
"1471","ECB_01471","RNA"
"1472","ECB_01472","RNA"
"1473","ECB_01473","RNA"
"1474","ECB_01474","RNA"
"1475","ECB_01475","RNA"
"1476","ECB_01476","RNA"
"1477","ECB_01477","RNA"
"1478","ECB_01478","RNA"
"1479","ECB_01479","RNA"
"1480","ECB_01480","RNA"
"1481","ECB_01481","RNA"
"1482","ECB_01482","RNA"
"1483","ECB_01483","RNA"
"1484","ECB_01484","RNA"
"1485","ECB_01485","RNA"
"1486","ECB_01486","RNA"
"1487","ECB_01487","RNA"
"1488","ECB_01488","RNA"
"1489","ECB_01489","RNA"
"1490","ECB_01490","RNA"
"1491","ECB_01491","RNA"
"1492","ECB_01492","RNA"
"1493","ECB_01493","RNA"
"1494","ECB_01494","RNA"
"1495","ECB_01495","RNA"
"1496","ECB_01496","RNA"
"1497","ECB_01497","RNA"
"1498","ECB_01498","RNA"
"1499","ECB_01499","RNA"
"1500","ECB_01500","RNA"
"1501","ECB_01501","RNA"
"1502","ECB_01502","RNA"
"1503","ECB_01503","RNA"
"1504","ECB_01504","RNA"
"1505","ECB_01505","RNA"
"1506","ECB_01506","RNA"
"1507","ECB_01507","RNA"
"1508","ECB_01508","RNA"
"1509","ECB_01509","RNA"
"1510","ECB_01510","RNA"
"1511","ECB_01511","RNA"
"1512","ECB_01512","RNA"
"1513","ECB_01513","RNA"
"1514","ECB_01514","RNA"
"1515","ECB_01515","RNA"
"1516","ECB_01516","RNA"
"1517","ECB_01517","RNA"
"1518","ECB_01518","RNA"
"1519","ECB_01519","RNA"
"1520","ECB_01520","RNA"
"1521","ECB_01521","RNA"
"1522","ECB_01522","RNA"
"1523","ECB_01523","RNA"
"1524","ECB_01524","RNA"
"1525","ECB_01525","RNA"
"1526","ECB_01526","RNA"
"1527","ECB_01527","RNA"
"1528","ECB_01528","RNA"
"1529","ECB_01529","RNA"
"1530","ECB_01530","RNA"
"1531","ECB_01531","RNA"
"1532","ECB_01532","RNA"
"1533","ECB_01533","RNA"
"1534","ECB_01534","RNA"
"1535","ECB_01535","RNA"
"1536","ECB_01536","RNA"
"1537","ECB_01537","RNA"
"1538","ECB_01538","RNA"
"1539","ECB_01539","RNA"
"1540","ECB_01540","RNA"
"1541","ECB_01541","RNA"
"1542","ECB_01542","RNA"
"1543","ECB_01543","RNA"
"1544","ECB_01544","RNA"
"1545","ECB_01545","RNA"
"1546","ECB_01546","RNA"
"1547","ECB_01547","RNA"
"1548","ECB_01548","RNA"
"1549","ECB_01549","RNA"
"1550","ECB_01550","RNA"
"1551","ECB_01551","RNA"
"1552","ECB_01552","RNA"
"1553","ECB_01553","RNA"
"1554","ECB_01554","RNA"
"1555","ECB_01555","RNA"
"1556","ECB_01556","RNA"
"1557","ECB_01557","RNA"
"1558","ECB_01558","RNA"
"1559","ECB_01559","RNA"
"1560","ECB_01560","RNA"
"1561","ECB_01561","RNA"
"1562","ECB_01562","RNA"
"1563","ECB_01563","RNA"
"1564","ECB_01564","RNA"
"1565","ECB_01565","RNA"
"1566","ECB_01566","RNA"
"1567","ECB_01567","RNA"
"1568","ECB_01568","RNA"
"1569","ECB_01569","RNA"
"1570","ECB_01570","RNA"
"1571","ECB_01571","RNA"
"1572","ECB_01572","RNA"
"1573","ECB_01573","RNA"
"1574","ECB_01574","RNA"
"1575","ECB_01575","RNA"
"1576","ECB_01576","RNA"
"1577","ECB_01577","RNA"
"1578","ECB_01578","RNA"
"1579","ECB_01579","RNA"
"1580","ECB_01580","RNA"
"1581","ECB_01581","RNA"
"1582","ECB_01582","RNA"
"1583","ECB_01583","RNA"
"1584","ECB_01584","RNA"
"1585","ECB_01585","RNA"
"1586","ECB_01586","RNA"
"1587","ECB_01587","RNA"
"1588","ECB_01588","RNA"
"1589","ECB_01589","RNA"
"1590","ECB_01590","RNA"
"1591","ECB_01591","RNA"
"1592","ECB_01592","RNA"
"1593","ECB_01593","RNA"
"1594","ECB_01594","RNA"
"1595","ECB_01595","RNA"
"1596","ECB_01596","RNA"
"1597","ECB_01597","RNA"
"1598","ECB_01598","RNA"
"1599","ECB_01599","RNA"
"1600","ECB_01600","RNA"
"1601","ECB_01601","RNA"
"1602","ECB_01602","RNA"
"1603","ECB_01603","RNA"
"1604","ECB_01604","RNA"
"1605","ECB_01605","RNA"
"1606","ECB_01606","RNA"
"1607","ECB_01607","RNA"
"1608","ECB_01608","RNA"
"1609","ECB_01609","RNA"
"1610","ECB_01610","RNA"
"1611","ECB_01611","RNA"
"1612","ECB_01612","RNA"
"1613","ECB_01613","RNA"
"1614","ECB_01614","RNA"
"1615","ECB_01615","RNA"
"1616","ECB_01616","RNA"
"1617","ECB_01617","RNA"
"1618","ECB_01618","RNA"
"1619","ECB_01619","RNA"
"1620","ECB_01620","RNA"
"1621","ECB_01621","RNA"
"1622","ECB_01622","RNA"
"1623","ECB_01623","RNA"
"1624","ECB_01624","RNA"
"1625","ECB_01625","RNA"
"1626","ECB_01626","RNA"
"1627","ECB_01627","RNA"
"1628","ECB_01628","RNA"
"1629","ECB_01629","RNA"
"1630","ECB_01630","RNA"
"1631","ECB_01631","RNA"
"1632","ECB_01632","RNA"
"1633","ECB_01633","RNA"
"1634","ECB_01634","RNA"
"1635","ECB_01635","RNA"
"1636","ECB_01636","RNA"
"1637","ECB_01637","RNA"
"1638","ECB_01638","RNA"
"1639","ECB_01639","RNA"
"1640","ECB_01640","RNA"
"1641","ECB_01641","RNA"
"1642","ECB_01642","RNA"
"1643","ECB_01643","RNA"
"1644","ECB_01644","RNA"
"1645","ECB_01645","RNA"
"1646","ECB_01646","RNA"
"1647","ECB_01647","RNA"
"1648","ECB_01648","RNA"
"1649","ECB_01649","RNA"
"1650","ECB_01650","RNA"
"1651","ECB_01651","RNA"
"1652","ECB_01652","RNA"
"1653","ECB_01653","RNA"
"1654","ECB_01654","RNA"
"1655","ECB_01655","RNA"
"1656","ECB_01656","RNA"
"1657","ECB_01657","RNA"
"1658","ECB_01658","RNA"
"1659","ECB_01659","RNA"
"1660","ECB_01660","RNA"
"1661","ECB_01661","RNA"
"1662","ECB_01662","RNA"
"1663","ECB_01663","RNA"
"1664","ECB_01664","RNA"
"1665","ECB_01665","RNA"
"1666","ECB_01666","RNA"
"1667","ECB_01667","RNA"
"1668","ECB_01668","RNA"
"1669","ECB_01669","RNA"
"1670","ECB_01670","RNA"
"1671","ECB_01671","RNA"
"1672","ECB_01672","RNA"
"1673","ECB_01673","RNA"
"1674","ECB_01674","RNA"
"1675","ECB_01675","RNA"
"1676","ECB_01676","RNA"
"1677","ECB_01677","RNA"
"1678","ECB_01678","RNA"
"1679","ECB_01679","RNA"
"1680","ECB_01680","RNA"
"1681","ECB_01681","RNA"
"1682","ECB_01682","RNA"
"1683","ECB_01683","RNA"
"1684","ECB_01684","RNA"
"1685","ECB_01685","RNA"
"1686","ECB_01686","RNA"
"1687","ECB_01687","RNA"
"1688","ECB_01688","RNA"
"1689","ECB_01689","RNA"
"1690","ECB_01690","RNA"
"1691","ECB_01691","RNA"
"1692","ECB_01692","RNA"
"1693","ECB_01693","RNA"
"1694","ECB_01694","RNA"
"1695","ECB_01695","RNA"
"1696","ECB_01696","RNA"
"1697","ECB_01697","RNA"
"1698","ECB_01698","RNA"
"1699","ECB_01699","RNA"
"1700","ECB_01700","RNA"
"1701","ECB_01701","RNA"
"1702","ECB_01702","RNA"
"1703","ECB_01703","RNA"
"1704","ECB_01704","RNA"
"1705","ECB_01705","RNA"
"1706","ECB_01706","RNA"
"1707","ECB_01707","RNA"
"1708","ECB_01708","RNA"
"1709","ECB_01709","RNA"
"1710","ECB_01710","RNA"
"1711","ECB_01711","RNA"
"1712","ECB_01712","RNA"
"1713","ECB_01713","RNA"
"1714","ECB_01714","RNA"
"1715","ECB_01715","RNA"
"1716","ECB_01716","RNA"
"1717","ECB_01717","RNA"
"1718","ECB_01718","RNA"
"1719","ECB_01719","RNA"
"1720","ECB_01720","RNA"
"1721","ECB_01721","RNA"
"1722","ECB_01722","RNA"
"1723","ECB_01723","RNA"
"1724","ECB_01724","RNA"
"1725","ECB_01725","RNA"
"1726","ECB_01726","RNA"
"1727","ECB_01727","RNA"
"1728","ECB_01728","RNA"
"1729","ECB_01729","RNA"
"1730","ECB_01730","RNA"
"1731","ECB_01731","RNA"
"1732","ECB_01732","RNA"
"1733","ECB_01733","RNA"
"1734","ECB_01734","RNA"
"1735","ECB_01735","RNA"
"1736","ECB_01736","RNA"
"1737","ECB_01737","RNA"
"1738","ECB_01738","RNA"
"1739","ECB_01739","RNA"
"1740","ECB_01740","RNA"
"1741","ECB_01741","RNA"
"1742","ECB_01742","RNA"
"1743","ECB_01743","RNA"
"1744","ECB_01744","RNA"
"1745","ECB_01745","RNA"
"1746","ECB_01746","RNA"
"1747","ECB_01747","RNA"
"1748","ECB_01748","RNA"
"1749","ECB_01749","RNA"
"1750","ECB_01750","RNA"
"1751","ECB_01751","RNA"
"1752","ECB_01752","RNA"
"1753","ECB_01753","RNA"
"1754","ECB_01754","RNA"
"1755","ECB_01755","RNA"
"1756","ECB_01756","RNA"
"1757","ECB_01757","RNA"
"1758","ECB_01758","RNA"
"1759","ECB_01759","RNA"
"1760","ECB_01760","RNA"
"1761","ECB_01761","RNA"
"1762","ECB_01762","RNA"
"1763","ECB_01763","RNA"
"1764","ECB_01764","RNA"
"1765","ECB_01765","RNA"
"1766","ECB_01766","RNA"
"1767","ECB_01767","RNA"
"1768","ECB_01768","RNA"
"1769","ECB_01769","RNA"
"1770","ECB_01770","RNA"
"1771","ECB_01771","RNA"
"1772","ECB_01772","RNA"
"1773","ECB_01773","RNA"
"1774","ECB_01774","RNA"
"1775","ECB_01775","RNA"
"1776","ECB_01776","RNA"
"1777","ECB_01777","RNA"
"1778","ECB_01778","RNA"
"1779","ECB_01779","RNA"
"1780","ECB_01780","RNA"
"1781","ECB_01781","RNA"
"1782","ECB_01782","RNA"
"1783","ECB_01783","RNA"
"1784","ECB_01784","RNA"
"1785","ECB_01785","RNA"
"1786","ECB_01786","RNA"
"1787","ECB_01787","RNA"
"1788","ECB_01788","RNA"
"1789","ECB_01789","RNA"
"1790","ECB_01790","RNA"
"1791","ECB_01791","RNA"
"1792","ECB_01792","RNA"
"1793","ECB_01793","RNA"
"1794","ECB_01794","RNA"
"1795","ECB_01795","RNA"
"1796","ECB_01796","RNA"
"1797","ECB_01797","RNA"
"1798","ECB_01798","RNA"
"1799","ECB_01799","RNA"
"1800","ECB_01800","RNA"
"1801","ECB_01801","RNA"
"1802","ECB_01802","RNA"
"1803","ECB_01803","RNA"
"1804","ECB_01804","RNA"
"1805","ECB_01805","RNA"
"1806","ECB_01806","RNA"
"1807","ECB_01807","RNA"
"1808","ECB_01808","RNA"
"1809","ECB_01809","RNA"
"1810","ECB_01810","RNA"
