"gene_id","gene_name"
"ECB_02946","ebgC"
"ECB_02947","ygjI"
"ECB_02948","ygjJ"
"ECB_02949","ygjK"
"ECB_02950","fadH"
"ECB_02951","ygjM"
"ECB_02952","ygjN"
"ECB_02953","ygjO"
"ECB_02954","ygjP"
"ECB_02955","ygjQ"
"ECB_02956","ygjR"
"ECB_02957","ygjT"
"ECB_02958","ygjU"
"ECB_02959","ygjV"
"ECB_02960","uxaA"
"ECB_02961","uxaC"
"ECB_02962","exuT"
"ECB_02963","exuR"
"ECB_02964","yqjA"
"ECB_02965","yqjB"
"ECB_02966","yqjC"
"ECB_02967","yqjD"
"ECB_02968","yqjE"
"ECB_02969","yqjK"
"ECB_02970","yqjF"
"ECB_02971","yqjG"
"ECB_02972","yhaH"
"ECB_02973","yhaI"
"ECB_02974","yhaJ"
"ECB_02975","yhaK"
"ECB_02976","yhaL"
"ECB_02977","yhaM"
"ECB_02978","yhaO"
"ECB_02979","tdcG"
"ECB_02980","tdcF"
"ECB_02981","tdcE"
"ECB_02982","tdcD"
"ECB_02983","tdcC"
"ECB_02984","tdcB"
"ECB_02985","tdcA"
"ECB_02986","tdcR"
"ECB_02987","yhaB"
"ECB_02988","yhaC"
"RF00010.1","RNaseP"
"ECB_02989","garK"
"ECB_02990","garR"
"ECB_02991","garL"
"ECB_02992","garP"
"ECB_02993","garD"
"ECB_02994","sohA"
"ECB_02995","yhaV"
"ECB_02996","agaR"
"ECB_02997","agaZ"
"ECB_02998","agaV"
"ECB_02999","agaW"
"ECB_03000","agaE"
"ECB_03001","agaF"
"ECB_03002","agaA"
"ECB_03003","agaS"
"ECB_03004","agaY"
"ECB_03005","agaB"
"ECB_03006","agaC"
"ECB_03007","agaD"
"ECB_03008","agaI"
"ECB_03009","yraH"
"ECB_03010","yraI"
"ECB_03011","yraJ"
"ECB_03012","yraK"
"ECB_03013","yraL"
"ECB_03014","yraM"
"ECB_03015","yraN"
"ECB_03016","yraO"
"ECB_03017","yraP"
"ECB_03018","yraQ"
"ECB_03019","yraR"
"ECB_03020","yhbO"
"ECB_03021","yhbP"
"ECB_03022","yhbQ"
"ECB_03023","yhbS"
"ECB_03024","yhbT"
"ECB_03025","yhbU"
"ECB_03026","yhbV"
"ECB_03027","yhbW"
"ECB_03028","mtr"
"ECB_03029","deaD"
"ECB_03030","nlpI"
"ECB_03031","pnp"
"RF00082.1","sraG"
"ECB_03032","rpsO"
"ECB_03033","truB"
"ECB_03034","rbfA"
"ECB_03035","infB"
"ECB_03036","nusA"
"ECB_03037","yhbC"
"RF01770.1","rimP"
"ECB_t00057","metZ"
"ECB_03038","argG"
"ECB_03039","yhbX"
"ECB_t00058","leuU"
"ECB_03040","secG"
"ECB_03041","glmM"
"ECB_03042","folP"
"ECB_03043","hflB"
"ECB_03044","rrmJ"
"ECB_03045","yhbY"
"ECB_03046","greA"
"RF01769.1","greA_leader"
"ECB_03047","dacB"
"ECB_03048","yhbZ"
"ECB_03049","yhbE"
"ECB_03050","rpmA"
"ECB_03051","rplU"
"ECB_03052","ispB"
"ECB_03053","nlp"
"ECB_03054","murA"
"ECB_03055","yrbA"
"ECB_03056","yrbB"
"ECB_03057","yrbC"
"ECB_03058","yrbD"
"ECB_03059","yrbE"
"ECB_03060","yrbF"
"ECB_03061","yrbG"
"ECB_03062","yrbH"
"ECB_03063","yrbI"
"ECB_03064","yrbK"
"ECB_03065","yhbN"
"ECB_03066","yhbG"
"ECB_03067","rpoN"
"ECB_03068","yhbH"
"ECB_03069","ptsN"
"ECB_03070","yhbJ"
"ECB_03071","ptsO"
"ECB_03072","yrbL"
"ECB_03073","mtgA"
"ECB_03074","yhbL"
"RF00081.1","arcZ"
"ECB_03075","arcB"
"ECB_03076","yhcC"
"ECB_03077","gltB"
"ECB_03078","gltD"
"ECB_03079","yhcG"
"ECB_03080","ECB_03080"
"ECB_03081","yhcH"
"ECB_03082","nanK"
"ECB_03083","nanE"
"ECB_03084","nanT"
"ECB_03085","nanA"
"ECB_03086","nanR"
"ECB_03087","dcuD"
"ECB_03088","sspB"
"ECB_03089","sspA"
"ECB_03090","rpsI"
"ECB_03091","rplM"
"ECB_03092","yhcM"
"ECB_03093","yhcB"
"ECB_03094","degQ"
"ECB_03095","degS"
"ECB_03096","mdh"
"ECB_03097","argR"
"ECB_03098","yhcN"
"ECB_03099","yhcO"
"ECB_03100","yhcP"
"ECB_03101","yhcQ"
"ECB_03102","yhcR"
"ECB_03103","yhcS"
"ECB_03104","tldD"
"ECB_03105","yhdP"
"ECB_03106","rng"
"ECB_03107","maf"
"ECB_03108","mreD"
"ECB_03109","mreC"
"ECB_03110","mreB"
"ECB_03111","yhdA"
"ECB_03112","yhdH"
"ECB_03113","accB"
"ECB_03114","accC"
"ECB_03115","yhdT"
"ECB_03116","panF"
"ECB_03117","prmA"
"ECB_03118","yhdG"
"ECB_03119","fis"
"ECB_03120","yhdJ"
"ECB_03121","yhdU"
"ECB_03122","envR"
"ECB_03123","acrE"
"ECB_03124","acrF"
"ECB_03125","yhdV"
"ECB_03126","yhdW"
"ECB_03127","yhdX"
"ECB_03128","yhdY"
"ECB_03129","yhdZ"
"ECB_r00007","rrfF"
"ECB_t00059","thrV"
"ECB_r00008","rrfD"
"ECB_r00009","rrlD"
"RF01830.3","StyR-44 "
"ECB_t00060","alaU"
"ECB_t00061","ileU"
"ECB_r00010","rrsD"
"ECB_03130","yrdA"
"ECB_03131","yrdB"
"ECB_03132","aroE"
"ECB_03133","yrdC"
"ECB_03134","yrdD"
"ECB_03135","smg"
"ECB_03136","smf"
"ECB_03137","def"
"ECB_03138","fmt"
"ECB_03139","rrmB"
"ECB_03140","trkA"
"ECB_03141","mscL"
"ECB_03142","yhdL"
"ECB_03143","zntR"
"ECB_03144","yhdN"
"ECB_03145","rplQ"
"ECB_03146","rpoA"
"ECB_03147","rpsD"
"ECB_03148","rpsK"
"ECB_03149","rpsM"
"ECB_03150","rpmJ"
"ECB_03151","prlA"
"ECB_03152","rplO"
"ECB_03153","rpmD"
"ECB_03154","rpsE"
"ECB_03155","rplR"
"ECB_03156","rplF"
"ECB_03157","rpsH"
"ECB_03158","rpsN"
"ECB_03159","rplE"
"ECB_03160","rplX"
"ECB_03161","rplN"
"ECB_03162","rpsQ"
"ECB_03163","rpmC"
"ECB_03164","rplP"
"ECB_03165","rpsC"
"ECB_03166","rplV"
"ECB_03167","rpsS"
"ECB_03168","rplB"
"ECB_03169","rplW"
"ECB_03170","rplD"
"ECB_03171","rplC"
"ECB_03172","rpsJ"
"ECB_03173","pioO"
"ECB_03174","gspA"
"ECB_03175","gspC"
"ECB_03176","gspD"
"ECB_03177","gspE"
"ECB_03178","gspF"
"ECB_03179","gspG"
"ECB_03180","gspH"
"ECB_03181","gspI"
"ECB_03182","gspJ"
"ECB_03183","gspK"
"ECB_03184","gspL"
"ECB_03185","gspM"
"ECB_03186","gspO"
"ECB_03187","bfr"
"ECB_03188","bfd"
"ECB_03189","chiA"
"ECB_03190","tuf"
"ECB_03191","fusA"
"ECB_03192","rpsG"
"ECB_03193","rpsL"
"ECB_03194","yheL"
"ECB_03195","yheM"
"ECB_03196","yheN"
"ECB_03197","yheO"
"ECB_03198","fkpA"
"ECB_03199","slyX"
"ECB_03200","slyD"
"ECB_03201","kefB"
"ECB_03202","yheR"
"ECB_03203","yheS"
"ECB_03204","yheT"
"ECB_03205","yheU"
"ECB_03206","prkB"
"ECB_03207","yhfA"
"ECB_03208","crp"
"ECB_03209","yhfK"
"ECB_03210","argD"
"ECB_03211","pabA"
"ECB_03212","fic"
"ECB_03213","yhfG"
"ECB_03214","ppiA"
"ECB_03215","yhfC"
"ECB_03216","nirB"
"ECB_03217","nirD"
"ECB_03218","nirC"
"ECB_03219","cysG"
"ECB_03220","yhfL"
"ECB_03221","yhfM"
"ECB_03222","yhfN"
"ECB_03223","frlC"
"ECB_03224","yhfQ"
"ECB_03225","yhfR"
"ECB_03226","yhfS"
"ECB_03227","insB-23"
"ECB_03228","insA-23"
"ECB_03226","yhfS"
"ECB_03229","yhfT"
"ECB_03230","yhfU"
"ECB_03231","yhfV"
"ECB_03232","yhfW"
"ECB_03233","yhfX"
"ECB_03234","yhfY"
"ECB_03235","yhfZ"
"ECB_03236","trpS"
"ECB_03237","gph"
"ECB_03238","rpe"
"ECB_03239","dam"
"ECB_03240","damX"
"ECB_03241","aroB"
"ECB_03242","aroK"
"ECB_03243","hofQ"
"ECB_03244","yrfA"
"ECB_03245","yrfB"
"ECB_03246","yrfC"
"ECB_03247","yrfD"
"ECB_03248","mrcA"
"ECB_03249","yrfE"
"ECB_03250","yrfF"
"ECB_03251","yrfG"
"ECB_03252","hslR"
"ECB_03253","hslO"
"ECB_03254","yhgE"
"ECB_03255","pckA"
"ECB_03256","envZ"
"ECB_03257","ompR"
"ECB_03258","greB"
"ECB_03259","yhgF"
"ECB_03260","feoA"
"ECB_03261","feoB"
"ECB_03262","yhgG"
"ECB_03263","yhgA"
"ECB_03264","bioH"
"ECB_03265","yhgH"
"ECB_03266","yhgI"
"ECB_03267","gntT"
"ECB_03268","malQ"
"ECB_03269","malP"
"ECB_03270","malT"
"ECB_03271","rtcA"
"ECB_03272","rtcB"
"ECB_03273","rtcR"
"ECB_03274","glpR"
"ECB_03275","glpG"
"ECB_03276","glpE"
"ECB_03277","glpD"
"ECB_03278","yzgL"
"ECB_03279","ECB_03279"
"ECB_03278","yzgL"
"ECB_03280","glgP"
"ECB_03281","glgA"
"ECB_03282","glgC"
"ECB_03283","glgX"
"ECB_03284","glgB"
"ECB_03285","asd"
"ECB_03286","yhgN"
"ECB_03287","gntU"
"ECB_03288","gntK"
"ECB_03289","gntR"
"ECB_03290","yhhW"
"ECB_03291","yhhX"
"RF00057.1","ryhB"
"ECB_03292","yhhY"
"ECB_03293","yhhZ"
"ECB_03294","yrhA"
"ECB_03295","yrhB"
"ECB_03296","ggt"
"ECB_03297","yhhA"
"ECB_03298","ugpQ"
"ECB_03299","ugpC"
"ECB_03300","ugpE"
"ECB_03301","ugpA"
"ECB_03302","ugpB"
"ECB_03303","livF"
"ECB_03304","livG"
"ECB_03305","livM"
"ECB_03306","livH"
"ECB_03307","livK"
"ECB_03308","yhhK"
"ECB_03309","livJ"
"ECB_03310","rpoH"
"ECB_03311","ftsX"
"ECB_03312","ftsE"
"ECB_03313","ftsY"
"ECB_03314","yhhF"
"ECB_03315","yhhL"
"ECB_03316","yhhM"
"ECB_03317","yhhN"
"ECB_03318","zntA"
"ECB_03319","sirA"
"ECB_03320","yhhQ"
"ECB_03321","dcrB"
"ECB_03322","yhhS"
"ECB_03323","yhhT"
"ECB_03324","acpT"
"ECB_03325","nikA"
"ECB_03326","nikB"
"ECB_03327","nikC"
"ECB_03328","nikD"
"ECB_03329","nikE"
"ECB_03330","nikR"
"ECB_03331","rhsB"
"ECB_03332","yhhH"
"ECB_03333","yrhC"
"ECB_03334","yhhI"
"ECB_03335","yhhJ"
"ECB_03336","yhiH"
"ECB_03337","yhiI"
"ECB_03338","yhiJ"
"ECB_03339","yhiKL"
"ECB_03340","yhiM"
"ECB_03341","yhiN"
"ECB_03342","pitA"
"ECB_03343","yhiO"
"ECB_03344","uspA"
"ECB_03345","yhiP"
"ECB_03346","yhiQ"
"ECB_03347","prlC"
"ECB_03348","yhiR"
"ECB_03349","gor"
"ECB_03350","arsR"
"ECB_03351","arsB"
"ECB_03352","arsC"
"ECB_03353","yhiS"
"ECB_03354","slp"
"ECB_03355","yhiF"
"ECB_03356","yhiD"
"ECB_03357","hdeB"
"ECB_03358","hdeA"
"ECB_03359","hdeD"
"ECB_03360","yhiE"
"ECB_03361","yhiU"
"ECB_03362","yhiV"
"ECB_03363","yhiW"
"RF00122.1","gadY"
"ECB_03364","gadX"
"ECB_03365","gadA"
"ECB_03366","yhjA"
"ECB_03367","treF"
"ECB_03368","yhjB"
"ECB_03369","yhjC"
"ECB_03370","yhjD"
"ECB_03371","yhjE"
"ECB_03372","yhjG"
"ECB_03373","yhjH"
"ECB_03374","kdgK"
"ECB_03375","yhjJ"
"ECB_03376","dctA"
"ECB_03377","yhjK"
"ECB_03378","bcsC"
"ECB_03379","bcsZ"
"ECB_03380","yhjN"
"ECB_03381","yhjO"
"ECB_03382","yhjQ"
"ECB_03383","yhjR"
"ECB_03384","yhjS"
"ECB_03385","yhjT"
"ECB_03386","yhjU"
"ECB_03387","ldrD"
"RF01813.4","rdlD"
"ECB_03388","ldrD"
"RF01813.5","rdlD"
"ECB_03389","ldrD"
"RF01813.6","rdlD"
"ECB_03390","yhjV"
"ECB_03391","dppF"
"ECB_03392","dppD"
"ECB_03393","dppC"
"ECB_03394","dppB"
"ECB_03395","dppA"
"ECB_t00062","proK"
"ECB_03396","yhjW"
"ECB_03397","yhjX"
"ECB_03398","yhjY"
"ECB_03399","tag"
"ECB_03400","yiaC"
"ECB_03401","bisC"
"ECB_03402","yiaD"
"ECB_03403","tkrA"
"ECB_03404","yiaF"
"ECB_03405","yiaG"
"ECB_03406","cspA"
"ECB_03407","hokA"
"ECB_03408","insJ-4"
"ECB_03409","insK-4"
"RF01794.5","sokA"
"ECB_03410","glyS"
"ECB_03411","glyQ"
"ECB_03412","ECB_03412"
"ECB_03413","yiaH"
"ECB_03414","yiaA"
"ECB_03415","yiaB"
"ECB_03416","xylB"
"ECB_03417","xylA"
"ECB_03418","xylF"
"ECB_03419","xylG"
"ECB_03420","xylH"
"ECB_03421","xylR"
"ECB_03422","bax"
"ECB_03423","malS"
"ECB_03424","avtA"
"ECB_03425","yiaI"
"ECB_03426","yiaJ"
"ECB_03427","yiaK"
"ECB_03428","yiaL"
"ECB_03429","yiaM"
"ECB_03430","yiaN"
"ECB_03431","yiaO"
"ECB_03432","lyxK"
"ECB_03433","sgbH"
"ECB_03434","sgbU"
"ECB_03435","sgbE"
"ECB_03436","ECB_03436"
"ECB_03437","ECB_03437"
"ECB_03438","ECB_03438"
"ECB_03439","yiaT"
"ECB_03440","yiaU"
"ECB_03441","yiaV"
"ECB_03442","yiaW"
"ECB_03443","aldB"
"ECB_03444","yiaY"
"ECB_03445","selB"
"ECB_03446","selA"
"ECB_03447","yibF"
"ECB_03448","rhsA"
"ECB_03449","yibA"
"ECB_03450","yibJ"
"ECB_03451","yibG"
"ECB_03452","yibH"
"ECB_03453","yibI"
"ECB_03454","mtlA"
"ECB_03455","mtlD"
"ECB_03456","mtlR"
"ECB_03457","ECB_03457"
"ECB_03458","yibL"
"ECB_03459","ECB_03459"
"ECB_03460","ECB_03460"
"ECB_03461","lldP"
"ECB_03462","lldR"
"ECB_03463","lldD"
"ECB_03464","yibK"
"ECB_03465","cysE"
"ECB_03466","gpsA"
"ECB_03467","secB"
"ECB_03468","grxC"
"ECB_03469","yibN"
"ECB_03470","yibO"
"ECB_03471","yibP"
"ECB_03472","yibQ"
"ECB_03473","yibD"
"ECB_03474","tdh"
"ECB_03475","kbl"
"ECB_03476","gumD"
"ECB_03477","waaF"
"ECB_03478","waaC"
"ECB_03479","waaL"
"ECB_03480","waaV"
"ECB_03481","waaW"
"ECB_03482","waaY"
"ECB_03483","waaT"
"ECB_03484","insB-24"
"ECB_03485","insA-24"
"ECB_03483","waaT"
"ECB_03486","waaO"
"ECB_03487","waaP"
"ECB_03488","waaG"
"ECB_03489","waaQ"
"ECB_03490","waaA"
"ECB_03491","coaD"
"ECB_03492","mutM"
"ECB_03493","rpmG"
"ECB_03494","rpmB"
"ECB_03495","radC"
"ECB_03496","dfp"
"ECB_03497","dut"
"ECB_03498","slmA"
"ECB_03499","pyrE"
"ECB_03500","rph"
"ECB_03501","yicC"
"ECB_03502","dinD"
"ECB_03503","yicG"
"ECB_03504","yicF"
"ECB_03505","gmk"
"ECB_03506","rpoZ"
"ECB_03507","spoT"
"ECB_03508","trmH"
"ECB_03509","recG"
"ECB_03510","ECB_03510"
"ECB_03511","gltS"
"ECB_03512","yicE"
"ECB_03513","yicH"
"ECB_03514","yicI"
"ECB_03515","yicJ"
"ECB_t00063","selC"
"ECB_03516","ECB_03516"
"ECB_03517","ECB_03517"
"ECB_03518","ECB_03518"
"ECB_03519","ECB_03519"
"ECB_03520","ECB_03520"
"ECB_03521","ECB_03521"
"ECB_03522","ECB_03522"
"ECB_03523","ECB_03523"
"ECB_03524","ECB_03524"
"RF01387.1","isrC"
"ECB_03525","ECB_03525"
"ECB_03526","ECB_03526"
"ECB_03527","ECB_03527"
"ECB_03528","ECB_03528"
"ECB_03529","ECB_03529"
"ECB_03530","ECB_03530"
"ECB_03531","ECB_03531"
"ECB_03532","ECB_03532"
"ECB_03533","ECB_03533"
"ECB_03534","ECB_03534"
"ECB_03535","ykgN"
"ECB_03536","insI"
"ECB_03537","yeeV"
"ECB_03538","ECB_03538"
"ECB_03539","ECB_03539"
"ECB_03540","ECB_03540"
"ECB_03541","ECB_03541"
"ECB_03542","yicK"
"ECB_03543","yicL"
"ECB_03544","nlpA"
"ECB_03545","ECB_03545"
"ECB_03546","yicM"
"ECB_03547","yicN"
"ECB_03548","yicO"
"ECB_03549","ade"
"ECB_03550","uhpT"
"ECB_03551","uhpC"
"ECB_03552","uhpB"
"ECB_03553","uhpA"
"ECB_03554","ilvN"
"ECB_03555","ilvB"
"ECB_03556","ivbL"
"RF01400.1","istR"
"ECB_03557","emrD"
"ECB_03558","yidF"
"ECB_03559","yidG"
"ECB_03560","yidH"
"ECB_03561","yidI"
"ECB_03562","yidJ"
"ECB_03563","yidK"
"ECB_03564","yidL"
"ECB_03565","glvG"
"ECB_03566","glvBC"
"ECB_03567","yidP"
"ECB_03568","yidE"
"ECB_03569","ibpB"
"ECB_03570","ibpA"
"ECB_03571","yidQ"
"ECB_03572","yidR"
"ECB_03573","yidS"
"ECB_03574","dgoT"
"ECB_03575","dgoD"
"ECB_03576","dgoA"
"ECB_03577","dgoK"
"ECB_03578","dgoR"
"ECB_03579","yidX"
"ECB_03580","yidA"
"ECB_03581","yidB"
"ECB_03582","gyrB"
"ECB_03583","recF"
"ECB_03584","dnaN"
"ECB_03585","dnaA"
"ECB_03586","rpmH"
"ECB_03587","rnpA"
"ECB_03588","yidD"
"ECB_03589","yidC"
"ECB_03590","trmE"
"ECB_03591","tnaL"
"ECB_03592","tnaA"
"ECB_03593","tnaB"
"ECB_03594","yidY"
"ECB_03595","yidZ"
"ECB_03596","yieE"
"ECB_03597","yieF"
"ECB_03598","yieG"
"ECB_03599","yieH"
"ECB_03600","yieI"
"ECB_03601","yieJ"
"ECB_03602","yieK"
"ECB_03603","yieL"
"ECB_03604","yieC"
"ECB_03605","bglB"
"ECB_03606","bglF"
"ECB_03607","bglG"
"ECB_03608","phoU"
"ECB_03609","pstB"
"ECB_03610","pstA"
"ECB_03611","pstC"
"ECB_03612","pstS"
"ECB_03613","glmS"
"ECB_03614","glmU"
"RF02060.1","STnc410"
"ECB_03615","atpC"
"ECB_03616","atpD"
"ECB_03617","atpG"
"ECB_03618","atpA"
"ECB_03619","atpH"
"ECB_03620","atpF"
"ECB_03621","atpE"
"ECB_03622","atpB"
"ECB_03623","atpI"
"ECB_03624","gidB"
"ECB_03625","gidA"
"ECB_03626","mioC"
"ECB_03627","asnC"
"ECB_03628","asnA"
"ECB_03629","yieM"
"ECB_03630","yieN"
"ECB_03631","kup"
"ECB_03632","insJ-5"
"ECB_03633","insK-5"
"ECB_03634","rbsD"
"ECB_03635","rbsA"
"ECB_03636","rbsC"
"ECB_03637","rbsB"
"ECB_03638","rbsK"
"ECB_03639","rbsR"
"ECB_03640","yieO"
"ECB_03641","yieP"
"ECB_r00011","rrsC"
"ECB_t00064","gltU"
"RF01830.4","StyR-44"
"ECB_r00012","rrlC"
"ECB_r00013","rrfC"
"ECB_t00065","aspT"
"ECB_t00066","trpT"
"ECB_03642","hdfR"
"ECB_03643","yifE"
"ECB_03644","yifB"
"ECB_03645","ilvL"
"ECB_03646","ilvG"
"ECB_03647","ilvM"
"ECB_03648","ilvE"
"ECB_03649","ilvD"
"ECB_03650","ilvA"
"ECB_03651","ilvY"
"ECB_03652","ilvC"
"ECB_03653","ppiC"
"ECB_03654","ECB_03654"
"ECB_03655","yifN"
"ECB_03656","rep"
"ECB_03657","gppA"
"ECB_03658","rhlB"
"ECB_03659","trxA"
"ECB_03660","rhoL"
"ECB_03661","rho"
"ECB_03662","rfe"
"ECB_03663","wzzE"
"ECB_03664","wecB"
"ECB_03665","wecC"
"ECB_03666","rffG"
"ECB_03667","rffH"
"ECB_03668","wecD"
"ECB_03669","wecE"
"ECB_03670","wzxE"
"ECB_03671","rffT"
"ECB_03672","wecF"
"ECB_03673","wecG"
"ECB_03674","yifK"
"ECB_t00067","argX"
"ECB_t00068","hisR"
"ECB_t00069","leuT"
"ECB_t00070","proM"
"ECB_03675","aslB"
"ECB_03676","aslA"
"RF00083.2","glmZ"
"RF00128.2","glmY"
"ECB_03677","hemY"
"ECB_03678","hemX"
"ECB_03679","hemD"
"ECB_03680","hemC"
"ECB_03681","cyaA"
"ECB_03682","cyaY"
"ECB_03683","yzcX"
"ECB_03684","yifL"
"ECB_03685","dapF"
"ECB_03686","yigA"
"ECB_03687","xerC"
"ECB_03688","yigB"
"ECB_03689","uvrD"
"ECB_03690","ECB_03690"
"ECB_03691","yigE"
"ECB_03692","corA"
"ECB_03693","ECB_03693"
"ECB_03694","ECB_03694"
"ECB_03695","ECB_03695"
"ECB_03696","yigF"
"ECB_03697","yigG"
"ECB_03698","rarD"
"ECB_03699","yigI"
"ECB_03700","pldA"
"ECB_03701","recQ"
"ECB_03702","rhtC"
"ECB_03703","rhtB"
"ECB_03704","pldB"
"ECB_03705","yigL"
"ECB_03706","yigM"
"ECB_03707","metR"
"ECB_03708","metE"
"ECB_03709","ECB_03709"
"ECB_03710","ECB_03710"
"ECB_03711","ECB_03711"
"ECB_03712","ECB_03712"
"ECB_03713","ECB_03713"
"ECB_03714","ECB_03714"
"ECB_03715","ECB_03715"
"ECB_03716","ECB_03716"
"ECB_03717","ysgA"
"ECB_03718","udp"
"ECB_03719","ECB_03719"
"ECB_03720","ECB_03720"
"ECB_03721","ECB_03721"
"ECB_03722","ECB_03722"
"ECB_03723","ECB_03723"
"ECB_03724","ECB_03724"
"ECB_03725","yigN"
"ECB_03726","ubiE"
"ECB_03727","yigP"
"ECB_03728","ubiB"
"ECB_03729","tatA"
"ECB_03730","tatB"
"ECB_03731","tatC"
"ECB_03732","tatD"
"ECB_03733","rfaH"
"ECB_03734","ubiD"
"ECB_03735","fre"
"ECB_03736","fadA"
"ECB_03737","fadB"
"ECB_03738","pepQ"
"ECB_03739","yigZ"
"ECB_03740","trkH"
"ECB_03741","hemG"
"ECB_r00014","rrsA"
"ECB_t00071","ileT"
"ECB_t00072","alaT"
"RF01830.5","StyR-44"
"ECB_r00015","rrlA"
"ECB_r00016","rrfA"
"ECB_03742","mobB"
"ECB_03743","mobA"
"ECB_03744","yihD"
"ECB_03745","yihE"
"ECB_03746","dsbA"
"ECB_03747","yihF"
"ECB_03748","yihG"
"ECB_03749","polA"
"RF00021.1","spf"
"ECB_03750","yihA"
"RF00084.1","csrC"
"ECB_03751","yihI"
"ECB_03752","hemN"
"ECB_03753","glnG"
"ECB_03754","glnL"
"ECB_03755","glnA"
"ECB_03756","bipA"
"RF02064.1","STnc370"
"ECB_03757","yihL"
"ECB_03758","yihM"
"ECB_03759","yihN"
"ECB_03760","yshA"
"ECB_03761","yihO"
"ECB_03762","yihP"
"ECB_03763","yihQ"
"ECB_03764","yihR"
"ECB_03765","yihS"
"ECB_03766","yihT"
"ECB_03767","yihU"
"ECB_03768","yihV"
"ECB_03769","yihW"
"ECB_03770","yihX"
"ECB_03771","rbn"
"ECB_03772","dtd"
"ECB_03773","yiiD"
"ECB_03774","yiiE"
"ECB_03775","yiiF"
"ECB_03776","fdhE"
"ECB_03777","fdoI"
"ECB_03778","fdoH"
"ECB_03779","fdoG"
"ECB_03780","fdhD"
"ECB_03781","yiiG"
"ECB_03782","frvR"
"ECB_03783","frvX"
"ECB_03784","frvB"
"ECB_03785","frvA"
"ECB_03786","ECB_03786"
"ECB_03787","yiiL"
"ECB_03788","rhaD"
"ECB_03789","rhaA"
"ECB_03790","rhaB"
"ECB_03791","rhaS"
"ECB_03792","rhaR"
"ECB_03793","rhaT"
"ECB_03794","sodA"
"ECB_03795","kdgT"
"ECB_03796","yiiM"
"ECB_03797","cpxA"
"ECB_03798","cpxR"
"ECB_03799","cpxP"
"ECB_03800","fieF"
"ECB_03801","pfkA"
"ECB_03802","sbp"
"ECB_03803","cdh"
"ECB_03804","tpiA"
"ECB_03805","yiiQ"
"ECB_03806","yiiR"
"ECB_03807","yiiS"
"ECB_03808","yiiT"
"ECB_03809","fpr"
"ECB_03810","glpX"
"ECB_03811","glpK"
"ECB_03812","glpF"
"ECB_03813","yiiU"
"ECB_03814","menG"
"ECB_03815","menA"
"ECB_03816","hslU"
"ECB_03817","hslV"
"ECB_03818","ftsN"
"ECB_03819","cytR"
"ECB_03820","priA"
"ECB_03821","rpmE"
"ECB_03822","ECB_03822"
"ECB_03823","yiiX"
"ECB_03824","metJ"
"ECB_03825","metB"
"ECB_03826","metL"
"ECB_03827","metF"
"ECB_03828","katG"
"ECB_03829","yijE"
"ECB_03830","yijF"
"ECB_03831","gldA"
"ECB_03832","talC"
"ECB_03833","ptsA"
"ECB_03834","frwC"
"ECB_03835","frwB"
"ECB_03836","pflD"
"ECB_03837","pflC"
"ECB_03838","frwD"
"ECB_03839","yijO"
"ECB_03840","yijP"
"ECB_03841","ppc"
"ECB_03842","argE"
"ECB_03843","argC"
"ECB_03844","argB"
"ECB_03845","argH"
"RF00035.1","oxyS"
"ECB_03846","oxyR"
"ECB_03847","udhA"
"ECB_03848","yijC"
"ECB_03849","yijD"
"ECB_03850","trmA"
"ECB_03851","btuB"
"ECB_03852","murI"
"ECB_r00017","rrsB"
"ECB_t00073","gltT"
"RF01830.6","StyR-44"
"ECB_r00018","rrlB"
"ECB_r00019","rrfB"
"ECB_03853","murB"
"ECB_03854","birA"
"ECB_03855","coaA"
"ECB_t00074","thrU"
"ECB_t00075","tyrU"
"ECB_t00076","glyT"
"ECB_t00077","thrT"
"ECB_03856","tuf"
"ECB_03857","secE"
"ECB_03858","nusG"
"ECB_03859","rplK"
"ECB_03860","rplA"
"ECB_03861","rplJ"
"ECB_03862","rplL"
"RF00630.1","P26"
"ECB_03863","rpoB"
"ECB_03864","rpoC"
"ECB_03865","htrC"
"RF00372.1","sroH"
"ECB_03866","thiH"
"ECB_03867","thiG"
"ECB_03868","thiS"
"ECB_03869","thiF"
"ECB_03870","thiE"
"ECB_03871","thiC"
"ECB_03872","rsd"
"ECB_03873","nudC"
"ECB_03874","hemE"
"ECB_03875","nfi"
"ECB_03876","yjaG"
"ECB_03877","hupA"
"ECB_03878","yjaH"
"ECB_03879","zraP"
"ECB_03880","zraS"
"ECB_03881","zraR"
"ECB_03882","purD"
"ECB_03883","purH"
"ECB_r00020","rrsE"
"ECB_t00078","gltV"
"RF01830.7","StyR-44"
"ECB_r00021","rrlE"
"ECB_r00022","rrfE"
"ECB_03884","yjaB"
"ECB_03885","metA"
"ECB_03886","aceB"
"ECB_03887","aceA"
"ECB_03888","aceK"
"ECB_03889","arpA"
"ECB_03890","iclR"
"ECB_03891","metH"
"ECB_03892","yjbB"
"ECB_03893","pepE"
"ECB_03894","yjbC"
"ECB_03895","yjbD"
"ECB_03896","lysC"
"ECB_03897","pgi"
"RF02053.1","STnc430"
"ECB_03898","yjbE"
"ECB_03899","yjbF"
"ECB_03900","yjbG"
"ECB_03901","yjbH"
"ECB_03902","yjbA"
"ECB_03903","xylE"
"ECB_03904","malG"
"ECB_03905","malF"
"ECB_03906","malE"
