,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1911,YP_003045143.1,1.15168925034932,-2.35267084272115,0.899736792836349,-2.61484343138235,0.00892683657226448,0.0335644873929054,wcaM,ECB_01949,b2043,-1,protein,Exp,carbonSource,glycerol,glucose
1912,YP_003045144.1,0.998997086756677,-2.60079357456996,0.93297383460039,-2.78763827892765,0.0053093789871639,0.0235475358118554,wcaL,ECB_01950,b2044,-1,protein,Exp,carbonSource,glycerol,glucose
1913,YP_003045145.1,0.85447476207893,-2.44970932260984,1.02101526837377,-2.39928764876517,0.0164270046782007,0.0496677137680814,wcaK,ECB_01951,b2045,-1,protein,Exp,carbonSource,glycerol,glucose
1914,YP_003045146.1,0.333296449840625,-1.0013014088545,1.08988262143447,-0.91872408015518,0.358239911292037,NA,wzxC,ECB_01952,b2046,-1,protein,Exp,carbonSource,glycerol,glucose
1915,YP_003045147.1,1.1994449007788,-2.71572596132899,0.974434354644062,-2.78697682238531,0.00532022840437791,0.0235631081468379,wcaJ,ECB_01953,b2047,-1,protein,Exp,carbonSource,glycerol,glucose
1916,YP_003045148.1,6.18282549049438,-2.18817580404402,0.566845181071854,-3.86027062963889,0.000113261514133743,0.0015675979391528,cpsG,ECB_01954,b2048,-1,protein,Exp,carbonSource,glycerol,glucose
1917,YP_003045149.1,0.710322201592568,-2.09487391737411,1.0611422444898,-1.9741688055981,0.0483625517459296,0.10651039345417,cpsB,ECB_01955,b2049,-1,protein,Exp,carbonSource,glycerol,glucose
1918,YP_003045150.1,1.6185546878261,-1.86799936783998,0.752906087708016,-2.48105228306296,0.0130995157510503,0.0436786553235955,wcaI,ECB_01956,b2050,-1,protein,Exp,carbonSource,glycerol,glucose
1919,YP_003045151.1,0.258080159034643,-0.985195952593831,1.05274268603146,-0.935837375710243,0.349356924578074,NA,wcaH,ECB_01957,b2051,-1,protein,Exp,carbonSource,glycerol,glucose
1920,YP_003045152.1,1.12551830058551,-0.224604619576784,0.7349164568277,-0.305619254392941,0.759894558619124,0.817252770970819,wcaG,ECB_01958,b2052,-1,protein,Exp,carbonSource,glycerol,glucose
