,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
2722,YP_003045955.1,14.5692425015486,1.03841954908903,0.444468711630703,2.33631641984244,0.0194747563679669,0.0991864679934163,speB,ECB_02767,b2937,1,protein,Sta,carbonSource,gluconate,glucose
2723,YP_003045956.1,64.1146423226002,0.549472932564873,0.430612461597348,1.27602654722674,0.201946134880215,0.361950464671288,speA,ECB_02768,b2938,1,protein,Sta,carbonSource,gluconate,glucose
2724,YP_003045957.1,0.0643445593553342,-0.234753523776388,1.31749988056563,-0.178181058867044,0.858580784524935,NA,yqgB,ECB_02769,b2939,-1,protein,Sta,carbonSource,gluconate,glucose
2725,YP_003045958.1,0.139448806729455,-0.523620333778602,1.40463312906812,-0.372780851414197,0.709311555617955,NA,yqgC,ECB_02770,b2940,-1,protein,Sta,carbonSource,gluconate,glucose
2726,YP_003045959.1,0.234031428014569,-0.930410508780121,1.46235449865685,-0.636241424110698,0.524619077313273,NA,yqgD,ECB_02771,,-1,protein,Sta,carbonSource,gluconate,glucose
2727,YP_003045960.1,178.044001404396,0.572415584986109,0.495005860929826,1.15638142932465,0.247525174186936,0.407890904799167,metK,ECB_02772,b2942,1,protein,Sta,carbonSource,gluconate,glucose
2728,YP_003045961.1,0.345465442764876,1.12214892178631,1.3620377302983,0.823875063681643,0.410010550605712,NA,galP,ECB_02773,b2943,1,protein,Sta,carbonSource,gluconate,glucose
2729,YP_003045962.1,0.606274322566674,-1.51083029299768,1.33410656844341,-1.13246597290985,0.257438582198429,NA,sprT,ECB_02774,b2944,-1,protein,Sta,carbonSource,gluconate,glucose
2730,YP_003045963.1,0.561216759130416,-1.70396254830284,1.4437107857263,-1.18026585736534,0.237894493045639,NA,endA,ECB_02775,b2945,-1,protein,Sta,carbonSource,gluconate,glucose
2731,YP_003045964.1,11.3530200129772,0.493079466454026,0.485147566848064,1.01634945766604,0.30946300468487,0.45828872449515,yggJ,ECB_02776,b2946,1,protein,Sta,carbonSource,gluconate,glucose
2732,YP_003045965.1,49.9371330666164,0.628993391797387,0.423025962908163,1.48689075127509,0.137043667368004,0.291606110164628,gshB,ECB_02777,b2947,1,protein,Sta,carbonSource,gluconate,glucose
