id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003045169.1,4.63355816564987,-0.172298652432958,0.413911991235477,-0.416268810958262,0.677213312387027,0.748236385134736,yegD,ECB_01975,b2069,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045170.1,3.75363112472771,2.22476100319533,0.64085307497699,3.47156171993902,0.000517440369265627,0.00450290381849845,yegI,ECB_01976,b2070,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045172.1,0.927889638240512,0.943972701670525,0.756373921497315,1.24802386074052,0.212022319238969,0.312234831978846,yegL,ECB_01978,b2073,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045174.1,2.92489460828004,1.11340044943032,0.655937786276073,1.69741776236338,0.0896177067667204,0.162761333395082,yegN,ECB_01980,b2075,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045175.1,3.2502473979663,1.31939492391612,0.61260814989295,2.15373387400524,0.0312610480625938,0.075013267246389,yegO,ECB_01981,b2076,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045176.1,0.583170388430191,2.07977658614993,0.829164200280526,2.50828073070002,0.0121320238287129,0.0381754946654147,yegB,ECB_01982,b2077,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045177.1,5.02936127345531,1.4251923021884,0.46276617817303,3.07972442544304,0.00207192204844729,0.0115781526408223,baeS,ECB_01983,b2078,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045178.1,27.6876691319728,-0.725794014360876,0.250567037716441,-2.89660611776971,0.00377223039978941,0.0176298601770574,baeR,ECB_01984,b2079,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045179.1,0.562747102997538,0.681365341050232,0.72351950444387,0.941737350362048,0.346327127418265,0.451731035762954,yegP,ECB_01985,b2080,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045180.1,31.2426786771867,-1.15987611767952,0.331483590312632,-3.4990453572245,0.00046692714497632,0.00419037181389005,yegQ,ECB_01986,b2081,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045181.1,0.179822820139022,0.688451360428133,0.865551833553178,0.795390101135792,0.426386616287693,NA,ogrK,ECB_01987,b2082,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045183.1,2.44087114662062,2.74001924922601,0.686259136038224,3.99268892075398,6.53282475096673e-05,0.00100874499831104,,ECB_01989,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045184.1,0.447741676606048,0.720000684323413,0.855753990892337,0.841364097610147,0.400143992134483,0.501772920073097,,ECB_01990,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045188.1,2.50126842153368,1.44287164587923,0.654931308908012,2.20308851669494,0.0275885104034926,0.0686443979233821,,ECB_01994,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045190.1,0.721863318964232,0.870045531515179,0.775322254628259,1.12217278211927,0.261788982837897,0.366504575973055,,ECB_01996,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045193.1,0.914614536001661,1.97180858831002,0.779228186692808,2.53046363309668,0.0113911893003663,0.0365447655067534,,ECB_01999,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045195.1,3.10727264119193,1.47911688248585,0.726778464345986,2.03516883761392,0.0418338874514721,0.0927346278139436,,ECB_02001,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045196.1,0.930890806275075,1.57150079847613,0.651649686495397,2.41157301391142,0.0158838711415749,0.0462913034443729,,ECB_02002,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045197.1,5.41005653212995,1.74090039864413,0.409294237575316,4.25342025081353,2.10529937419275e-05,0.000403687414542501,,ECB_02003,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045198.1,6.01324661306481,1.97928243879404,0.61889582748402,3.19808657757536,0.00138342739447235,0.00885730953778028,,ECB_02004,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045199.1,0.0979029618316145,0.146040121917883,0.768588026857203,0.190010924988057,0.849300569588183,NA,,ECB_02005,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045202.1,0.418281722332138,0.820865250784663,0.829159291300065,0.98999704809145,0.322175561859703,NA,,ECB_02008,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045203.1,1.78989294815526,2.41765426031682,0.71306672721039,3.39050213403589,0.000697647113663332,0.00560609287765177,,ECB_02009,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045205.1,7.00615414711983,-1.07892188954176,0.537344271315487,-2.00787827680832,0.0446562281129618,0.0975500128681205,,ECB_02011,,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045206.1,1.59793730676125,0.760572361115475,0.718262405506753,1.05890598656472,0.289642597593655,0.39565229072854,,ECB_02012,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045209.1,1.73270583165844,2.33879282328905,0.678523471807767,3.44688565755563,0.000567088537839804,0.00481490267977192,yegS,ECB_02015,b2086,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045210.1,3.6938935485064,0.648841074607651,0.447740284580966,1.44914607184585,0.147296794047827,0.23386335748521,gatR,ECB_02016,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045213.1,0.325460180693514,0.847362392178328,0.837627235236059,1.01162230229957,0.311718678212712,NA,gatB,ECB_02019,b2093,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045218.1,10.9541839278154,0.505202330710719,0.318230240962938,1.58753715291802,0.112391039305312,0.192095373744835,fbaB,ECB_02025,b2097,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045219.1,0.332240266861725,0.70471562415073,0.838247879033035,0.840700754249039,0.400515597935391,NA,yegT,ECB_02026,b2098,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045220.1,7.29120143162391,0.909228808963722,0.358747388394819,2.53445415458487,0.0112622662890358,0.0362741705628455,yegU,ECB_02027,b2099,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045221.1,1.59752797780233,2.26438349267061,0.644966688912255,3.51085340002524,0.000446670653611954,0.00405479123595866,yegV,ECB_02028,b2100,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045222.1,9.71065616881969,2.9904126131168,0.508530943737272,5.88049291777565,4.09046510505355e-09,4.02655158778709e-07,yegW,ECB_02029,b2101,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045223.1,1.19385782007779,2.51233344695502,0.750436208761498,3.34783079177551,0.000814467230674955,0.00619703327687466,yegX,ECB_02030,b2102,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045224.1,17.8575484627534,-1.36603112892983,0.33187624232561,-4.116085922142,3.85360695750024e-05,0.000649137000862339,thiD,ECB_02031,b2103,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045225.1,9.79551240388536,-1.28944646917105,0.409736793883448,-3.1470116631455,0.00164948382112131,0.00997202310086074,thiM,ECB_02032,b2104,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045226.1,4.08177982493347,0.327691654419682,0.578655047210602,0.566298792344964,0.57119068123981,0.657380579432006,,ECB_02033,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045236.1,23.1914423440025,-0.538134321792143,0.346948175245607,-1.55105102198965,0.120889457221387,0.2025541437486,mrp,ECB_02043,b2113,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045237.1,170.761233962711,-0.842281886568301,0.270830116862974,-3.11000082385391,0.00187086822083825,0.0107540782767162,metG,ECB_02044,b2114,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045238.1,4.02060775454108,1.09811116587628,0.657574199365428,1.66994259649479,0.0949307214878346,0.169807934518273,molR,ECB_02045,b4499,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045239.1,3.89778186365613,1.22711798610375,0.615353816420606,1.99416653209637,0.0461338583196807,0.0995353792513659,yehI,ECB_02046,b2118,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045241.1,2.48062285248818,2.09027996171355,0.68779485833492,3.03910379146175,0.00237283089806816,0.0127128812646445,yehL,ECB_02048,b2119,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045242.1,1.90658092618297,1.40258419105509,0.704758872110331,1.99016180790345,0.0465731139664681,0.100345628587123,yehM,ECB_02049,b2120,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045243.1,1.67609176155375,0.755576072395045,0.731001433760405,1.03361777077266,0.301314888310365,0.407707000935416,yehP,ECB_02050,b2121,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045244.1,2.3902878502091,2.04137011477028,0.63050356418606,3.23768211747631,0.0012050499908216,0.00802517435748002,yehQ,ECB_02051,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045245.1,1.53905260771756,1.66387490422328,0.661035139285449,2.51707481998894,0.0118333697217095,0.037527741615205,yehR,ECB_02052,b2123,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045246.1,7.00871955860607,1.09819100790395,0.383282511963668,2.86522597203196,0.00416711760162214,0.0187594504513824,yehS,ECB_02053,b2124,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045247.1,5.65995876781194,2.21673482654101,0.467871453462658,4.73791425002579,2.15929139920527e-06,6.67374020222209e-05,yehT,ECB_02054,b2125,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045249.1,0.513361397797656,0.823267429740892,0.841938947948908,0.977823192223732,0.328161778372226,0.434514334540779,yehV,ECB_02056,b2127,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045252.1,1.31753918435601,0.955353537136168,0.768124751174767,1.2437478881849,0.213592365111136,0.314134784485756,yehX,ECB_02059,b2129,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045254.1,1.5395132509296,1.78951977528292,0.627930722103368,2.84986816585211,0.00437373538097799,0.0192787643404741,yehZ,ECB_02061,b2131,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045255.1,79.9300854661651,-0.697071504782169,0.228517135807075,-3.05041240045415,0.00228527334229009,0.012390036193139,bglX,ECB_02062,b2132,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045256.1,74.4313019389208,0.127123415676286,0.231324749901164,0.549545242048682,0.582631325466382,0.668106543581763,dld,ECB_02063,b2133,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045257.1,17.4947468719425,-0.87573238721837,0.298203406199003,-2.93669478286898,0.00331730419690356,0.0162511791916737,pbpG,ECB_02064,b2134,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045260.1,1.2251990136555,0.483002904966063,0.683266418110201,0.706902742713401,0.479626919436399,0.57676619510819,yohF,ECB_02067,b2137,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045261.1,1.45618895713785,2.12836113176163,0.673121880823541,3.16192533981759,0.00156729742430829,0.00967435478763851,yohGH,ECB_02068,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045262.1,2.15290925377034,2.36291905330621,0.747958516841059,3.1591578945926,0.00158225742069458,0.0097156157411071,yohI,ECB_02069,b2140,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045265.1,17.8265098573753,-0.817687232525255,0.304493777661657,-2.68539882425394,0.00724433042769126,0.0268782577705859,cdd,ECB_02072,b2143,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045266.1,1.0949813618896,1.43196616623512,0.65383863251762,2.19009109437492,0.0285176309757283,0.0704553235870934,sanA,ECB_02073,b2144,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045268.1,2.49351029658947,0.716225466289998,0.690941421347328,1.03659361584281,0.29992528984522,0.406350392693524,yeiT,ECB_02075,b2146,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045270.1,5.40806745932307,3.44583190692879,0.518657168177191,6.64375645098879,3.05787704685934e-11,4.58681557028901e-09,mglC,ECB_02077,b2148,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045271.1,65.6076954228204,3.95961550823654,0.41686710088476,9.49850803729206,2.12918893537616e-21,1.67673628660872e-18,mglA,ECB_02078,b2149,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045272.1,316.870775351048,2.75510449285209,0.30283485908534,9.0977125327428,9.2254299562611e-20,4.1514434803175e-17,mglB,ECB_02079,b2150,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045273.1,4.85442484924121,2.36894857545096,0.580793128635477,4.07881646433489,4.52655539302576e-05,0.000727482116736283,galS,ECB_02080,b2151,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045274.1,0.52227174672636,0.403288411976451,0.80930610821983,0.498313812141532,0.618262874089693,0.698289011610805,yeiB,ECB_02081,b2152,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045275.1,158.763325237994,-0.68782813539473,0.322621796201415,-2.13199524487587,0.0330072374689008,0.0777076218438248,folE,ECB_02082,b2153,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045276.1,6.18565107471414,-0.442290319999815,0.407546907229819,-1.08525009551945,0.277810902169334,0.383481306675461,yeiG,ECB_02083,b2154,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045277.1,92.7591576921124,-2.58441607462063,0.552668124372175,-4.67625318097817,2.92163864827391e-06,8.21710869827036e-05,cirA,ECB_02084,b2155,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045278.1,2.925853318337,-0.483456553043241,0.461856387126074,-1.04676814377642,0.295206526216359,0.401338177635533,lysP,ECB_02085,b2156,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045279.1,4.66489868957128,0.590514920936344,0.423967452548128,1.39283078780513,0.163670965905399,0.253914610691719,yeiE,ECB_02086,b2157,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045280.1,0.366366535898039,1.44824624453533,0.836144166504411,1.7320532780727,0.0832640768354843,NA,yeiH,ECB_02087,b2158,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045281.1,14.1474096320842,-1.10523544268892,0.250515527024063,-4.4118440713767,1.0249391801856e-05,0.00023227038975429,nfo,ECB_02088,b2159,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045282.1,0.845740708151224,1.23480007753146,0.78600845782086,1.5709755604346,0.116188325721465,0.196824542786687,yeiI,ECB_02089,b2160,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045283.1,0.790548459894632,0.97436248698984,0.778997857601371,1.25078968765077,0.211011218238987,0.311182274088394,yeiJ,ECB_02090,b2161,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045286.1,0.891354566191078,0.634917402330438,0.70904430827063,0.89545518513365,0.370543811965487,0.474669787593039,yeiM,ECB_02093,b2164,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045289.1,15.697080537597,0.11806451144979,0.3933223221742,0.300172415328872,0.764045644812686,0.816398840284926,fruA,ECB_02096,b2167,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045290.1,6.52130239673315,0.169765667154156,0.50358524891133,0.337114058684527,0.736030919818681,0.79075627470288,fruK,ECB_02097,b2168,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045291.1,31.717691807136,0.381811361581094,0.288937451797285,1.3214325772104,0.186357169695736,0.282087979116563,fruB,ECB_02098,b2169,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045294.1,13.2634656625253,-0.584480293120281,0.301154703180404,-1.94079749360631,0.0522828451590921,0.109867219647192,yeiP,ECB_02101,b2171,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045295.1,3.98128206879472,2.54537738274522,0.608646924551076,4.18202619625924,2.88922670213891e-05,0.000517105915439635,yeiQ,ECB_02102,b2172,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045296.1,8.82135761002128,-0.324552588950978,0.321013131226188,-1.01102589701322,0.312004035169649,0.41893124926871,yeiR,ECB_02103,b2173,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045297.1,3.87133720979575,-1.62021534792995,0.44775918903713,-3.61849714667854,0.000296318766089143,0.00315339227425946,yeiU,ECB_02104,b2174,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045298.1,5.26357673245937,0.830160780302737,0.36364313642758,2.28289962642555,0.022436281504735,0.0591911949245521,spr,ECB_02105,b4043,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045299.1,2.74827124228015,0.442258995563599,0.668745805146367,0.661326010810345,0.508403264094752,0.600476296174904,rtn,ECB_02106,b2176,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045300.1,5.18092453825821,1.74425051745838,0.400937177154774,4.35043347647716,1.35868671164249e-05,0.000281569943531173,yejA,ECB_02107,b2177,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045301.1,0.707451496551637,0.7960233534169,0.762997127349882,1.04328486292174,0.296816379620533,0.402831363983058,yejB,ECB_02108,b2178,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045302.1,0.557904567860601,0.709582413544827,0.814851872696192,0.870811539276399,0.383857063606976,0.486775261820441,yejE,ECB_02109,b2179,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045303.1,2.82269527483447,1.07960598392593,0.548694885363034,1.96758893280302,0.0491153541517701,0.104394983520969,yejF,ECB_02110,b2180,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045304.1,8.78285414844692,-2.08599322797307,0.368845025765446,-5.65547338924827,1.55417309271862e-08,1.22391131051591e-06,yejG,ECB_02111,b2181,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045306.1,23.6663287065007,-1.11603808854757,0.323215732737695,-3.45292006392923,0.000554553307858586,0.00475978997208323,rsuA,ECB_02113,b2183,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045307.1,4.30069004656148,1.29274610813426,0.442467745317865,2.92167309778832,0.00348156751604202,0.0167946978185794,yejH,ECB_02114,b2184,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045308.1,128.424298630353,0.0828459909883497,0.282493215242919,0.293267188442418,0.769317931419627,0.820640529621342,rplY,ECB_02115,b2185,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045309.1,49.7965944637039,-0.909596710071735,0.316880850727029,-2.87046916209932,0.0040986317298592,0.0186570664003706,yejK,ECB_02116,b2186,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045310.1,3.59595475798314,-0.398924075945665,0.576193343503379,-0.69234412449148,0.48872124632417,0.583345149927538,yejL,ECB_02117,b2187,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045311.1,6.19422039347715,1.65002294426881,0.525821689662993,3.13798950615053,0.00170110967059252,0.0100534624059408,yejM,ECB_02118,b2188,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045312.1,2.01557432783232,1.00680646765737,0.645920589013103,1.55871555231838,0.119063719137716,0.200297483620068,yejO,ECB_02119,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045313.1,9.50769951487518,1.28719688074835,0.373795607904076,3.44358481889564,0.000574056497938417,0.00486096228093014,narP,ECB_02120,b2193,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045314.1,3.43704837023164,0.684124487776916,0.682676015573791,1.002121756397,0.316284791312781,0.422697111852041,ccmH,ECB_02121,b2194,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045315.1,2.41721220309547,0.251028584065679,0.541605733221096,0.463489525069712,0.643013521426736,0.721072478638028,ccmG,ECB_02122,b2195,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045316.1,1.41818468844367,1.7102001934697,0.641360939727532,2.6665175372174,0.00766416076534109,0.0279746308352543,ccmF,ECB_02123,b2196,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045317.1,2.55361197727552,-0.290865400378725,0.480802441054763,-0.604958243848841,0.545206741696206,0.634195434395513,ccmE,ECB_02124,b2197,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045319.1,0.259703137108427,0.921526503253696,0.858062392966753,1.07396211605023,0.282839661250658,NA,ccmC,ECB_02126,b2199,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045321.1,0.806927151866207,0.145931776056645,0.709339448853431,0.205729113603547,0.837002515615187,0.875351236450145,ccmA,ECB_02128,b2201,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045322.1,1.70884705878346,2.52619023482766,0.68161024537596,3.70620930651398,0.000210384454221534,0.00251874341247395,napC,ECB_02129,b2202,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045323.1,0.250097252641343,0.789414692473996,0.864804833740335,0.912824098195345,0.361335062050784,NA,napB,ECB_02130,b2203,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045324.1,0.356117572702859,0.488427136912356,0.854238305115455,0.571769181957185,0.567478358315108,NA,napH,ECB_02131,b2204,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045325.1,1.8082459179401,2.57103533184912,0.648680945928703,3.96348212165879,7.38643976459896e-05,0.00110796596468984,napG,ECB_02132,b2205,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045326.1,7.10808114033917,0.613668588395,0.439047266563706,1.39772784192008,0.162194810168428,0.252427693690983,napA,ECB_02133,b2206,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045329.1,2.37210387086945,0.648223264517002,0.539939415302426,1.20054814696928,0.229926525459053,0.332538363267225,eco,ECB_02136,b2209,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045330.1,13.8595902458509,-2.32137700715922,0.377952730629471,-6.14197707552748,8.15006222799835e-10,9.87411385315184e-08,mqo,ECB_02137,b2210,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045331.1,2.11841192175226,1.41421040854669,0.577557913519941,2.4486036385992,0.014341116557048,0.0430643633505256,yojI,ECB_02138,b2211,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045332.1,0.48590712770335,-0.263800640158359,0.817049559445756,-0.322869815066429,0.746793837125524,0.799907502557546,alkB,ECB_02139,b2212,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045333.1,1.88788287434938,2.07555349027624,0.740084367690846,2.80448227376052,0.00503974587462498,0.0211951929306658,ada,ECB_02140,b2213,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045334.1,1.33765183379898,0.375449602709014,0.665525861075004,0.564139764760698,0.572659017591886,0.658829768230257,yojL,ECB_02141,b2214,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045338.1,14.5386573800039,-0.212453269785725,0.280069967221314,-0.758572123578829,0.448108553581058,0.548171628652557,rcsC,ECB_02145,b2218,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045339.1,1.4760915780649,0.964793636862995,0.662721503496624,1.45580554089854,0.145446383608842,0.232212928721669,atoS,ECB_02146,b2219,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045340.1,4.57729655492398,2.12205923686783,0.586156835626297,3.62029256999188,0.00029427008379206,0.00314220597947454,atoC,ECB_02147,b2220,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045341.1,1.23997984641353,1.30212542505361,0.756806007534517,1.72055376422765,0.0853318295951061,0.156549367049845,atoD,ECB_02148,b2221,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045342.1,1.65299609789311,1.58685155489771,0.708602021279074,2.23941155577475,0.0251291501698777,0.064217092380644,atoA,ECB_02149,b2222,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045343.1,0.969122330588179,-0.427270953784493,0.636147527171817,-0.67165387828206,0.501804069729933,0.594688795955338,atoE,ECB_02150,b2223,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045344.1,1.72986175329745,1.13609910834982,0.673834804410773,1.68602022470963,0.0917919039502814,0.165793863212951,atoB,ECB_02151,b2224,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045346.1,1.70775886548189,1.27387589125445,0.70885987457494,1.79707716143238,0.0723233708792883,0.139338604446335,yfaQ,ECB_02153,b2226,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045347.1,4.83135377821726,1.01507868434001,0.64292650412966,1.57884093721433,0.114372546119436,0.194774293180413,yfaS,ECB_02154,,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045349.1,2.83070879332972,1.31408850629169,0.648781037913928,2.02547304791302,0.0428188132732244,0.0940299621234397,yfaA,ECB_02156,b2230,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045350.1,131.981158473196,-0.406137993700137,0.214636273047764,-1.89221508523751,0.0584623292541048,0.119349538010648,gyrA,ECB_02157,b2231,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045351.1,46.2541322447549,-1.08386686483048,0.320328324076315,-3.38361232324951,0.000715389383635952,0.00570500394545127,ubiG,ECB_02158,b2232,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045352.1,1.47882325711728,1.60424085485762,0.673767726900669,2.38099984728733,0.017265719110035,0.0488652427642501,yfaL,ECB_02159,b2233,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045353.1,102.48048658166,-0.62487575229442,0.233818197641833,-2.67248554046086,0.0075291619245922,0.0276098487339528,nrdA,ECB_02160,b2234,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045354.1,41.6126793060808,-0.808076204832714,0.306885590972924,-2.63315133913866,0.00845966430851816,0.0298812935179693,nrdB,ECB_02161,b2235,-1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045356.1,1.70674832493411,0.432778643125961,0.608552457672774,0.711160784365235,0.476984606623113,0.574570367442756,inaA,ECB_02163,b2237,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045358.1,54.6800842440835,4.81579627017756,0.418841489745514,11.4978969086936,1.35168830417668e-30,2.12890907907827e-27,glpQ,ECB_02165,b2239,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045360.1,24.9731163084355,4.33505977823132,0.471204455041893,9.19995499160955,3.58099724321506e-20,1.88002355268791e-17,glpA,ECB_02167,b2241,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045361.1,9.45422371863129,4.56168893207086,0.54550997327391,8.36224662345514,6.15350402767103e-17,2.15372640968486e-14,glpB,ECB_02168,b2242,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
YP_003045362.1,7.73293191008773,3.77503103963381,0.471676472538192,8.00343298727528,1.20997543029133e-15,3.46492964128882e-13,glpC,ECB_02169,b2243,1,protein_wo_NA,Exp,carbonSource,glucoseglycerol
