,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
3469,YP_003046703.1,1.45610258075657,0.838676143317349,0.982102632488301,0.853959775255301,0.393127277424033,NA,,ECB_03524,,1,protein,Exp,carbonSource,gluconate,glucose
3470,YP_003046704.1,0.104749923692909,-0.186468660663486,1.32062005600693,-0.141197810691517,0.887713675564375,NA,,ECB_03525,,-1,protein,Exp,carbonSource,gluconate,glucose
3471,YP_003046705.1,0.163392725653948,0.305775063617253,1.32320868382472,0.231086046634317,0.81724795494998,NA,,ECB_03526,,1,protein,Exp,carbonSource,gluconate,glucose
3472,YP_003046706.1,0.341984093797158,-1.3244177524316,1.36514551519523,-0.97016599160288,0.331963759393058,NA,,ECB_03527,,-1,protein,Exp,carbonSource,gluconate,glucose
3473,YP_003046707.1,0.142476135271897,-0.609722007481995,1.33958745659393,-0.455156551728464,0.64899661571663,NA,,ECB_03530,,-1,protein,Exp,carbonSource,gluconate,glucose
3474,YP_003046708.1,1.52780563860819,-0.93692396269836,1.18116879521265,-0.793217672610192,0.427651012771497,0.549587991151737,,ECB_03531,,-1,protein,Exp,carbonSource,gluconate,glucose
3475,YP_003046709.1,0.329830238748402,-1.03583131962564,1.29397006004586,-0.800506403980419,0.423417454692439,NA,,ECB_03532,,-1,protein,Exp,carbonSource,gluconate,glucose
3476,YP_003046710.1,0.0285378448851927,-0.0685309961233157,1.11667144239283,-0.0613707788357747,0.951063923590913,NA,,ECB_03533,,-1,protein,Exp,carbonSource,gluconate,glucose
3477,YP_003046711.1,0.136901260440223,-0.271038577765312,1.33339060291621,-0.203270202424206,0.838923844343801,NA,,ECB_03534,,-1,protein,Exp,carbonSource,gluconate,glucose
3478,YP_003046712.1,0.767876771674603,0.987830974824767,1.05554897744796,0.935845702975413,0.349352636476783,NA,ykgN,ECB_03535,b4505,1,protein,Exp,carbonSource,gluconate,glucose
3479,YP_003046713.1,1.43180280349994,-1.1394262493392,1.15444907629931,-0.986987016345264,0.323649003646186,NA,insI,ECB_03536,,-1,protein,Exp,carbonSource,gluconate,glucose
3480,YP_003046714.1,0.285188691852816,-1.22781546853446,1.36605109911165,-0.898806398481667,0.368755791360142,NA,,ECB_03537,,-1,protein,Exp,carbonSource,gluconate,glucose
3481,YP_003046715.1,0.357582756219194,-0.693896001979775,1.327919803718,-0.522543605447376,0.601291894034625,NA,,ECB_03538,,-1,protein,Exp,carbonSource,gluconate,glucose
3482,YP_003046716.1,0.0983674634023641,-0.291738101792283,1.28250401307088,-0.227475390968745,0.82005410285165,NA,,ECB_03539,,-1,protein,Exp,carbonSource,gluconate,glucose
3483,YP_003046717.1,0.954887071064765,-1.42297689837578,1.20772618295622,-1.17822807723906,0.23870569198955,NA,,ECB_03540,,-1,protein,Exp,carbonSource,gluconate,glucose
3484,YP_003046718.1,0.358770934347479,-0.76132701788062,1.2645375078214,-0.602059656729572,0.547134427689288,NA,,ECB_03541,,-1,protein,Exp,carbonSource,gluconate,glucose
